time,consumption,name,category,description,pid,mainThreadIndex,itération
3487.602515,110812717,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3497.594174,99131266,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3507.614201,101250542,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3517.598421,99928114,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3527.594721,104454889,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3537.62095,105539957,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3547.614985,107676189,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3557.594142,108693440,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3567.596032,112236871,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3577.593788,116644965,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3587.593391,115848118,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3597.594892,117001003,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3607.59578,105455187,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3617.595531,115848117,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3627.59584,114763048,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3637.595842,118577746,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3647.596059,118459065,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3657.594195,118543837,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3667.595413,119323731,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3677.59353,118103027,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3687.592417,118035210,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3697.592339,118103028,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3707.592768,118476020,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3717.595828,115542941,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3727.596663,111728245,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3737.595893,115898980,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3747.596228,114203559,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3757.595407,111897786,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3767.596015,112016466,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3777.596817,111338298,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3787.595573,111321343,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3797.596669,111100939,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3807.595346,112982856,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3817.593167,113033718,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3827.592038,112474230,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3837.593383,112101237,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3847.593792,111033121,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3857.595258,113254124,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3867.594924,111863878,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3877.595774,112643771,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3887.594558,112711589,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3897.593908,111558702,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3907.595387,112389459,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3917.593039,101470947,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3927.593952,112525092,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3937.594073,113304986,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3947.59659,112474230,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3957.59333,114390055,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3967.595556,113779704,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3977.594447,112694634,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3987.599757,112508138,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
3997.598121,112050375,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4007.59467,115102132,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4017.594235,110371907,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4027.596274,117967394,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4037.593597,115102132,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4047.595827,116814507,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4057.617296,114220514,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4067.610372,112067328,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4077.593215,116678874,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4087.594481,116628011,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4097.594498,118170844,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4107.599236,114898682,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4117.593869,114542643,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4127.600664,111304389,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4137.596143,113745796,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4147.595739,117153591,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4157.594218,113728841,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4167.591429,112016466,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4177.596085,116543240,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4187.596036,116543240,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4197.597817,116255019,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4207.613541,116661919,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4217.594264,111863878,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4227.594766,111779107,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4237.600597,103030735,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4247.597678,117441813,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4257.593684,117780897,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4267.596313,118882921,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4277.59349,116288927,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4287.5951,114881728,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4297.594166,113728841,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4307.595531,117662218,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4317.593169,116763644,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4327.593681,117814806,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4337.592337,119764540,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4347.595095,117357042,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4357.592706,115017361,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4367.592951,115746392,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4377.593283,117899577,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4387.594256,114017063,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4397.595907,113745795,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4407.596427,117340088,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4417.593101,118035211,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4427.592453,114474826,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4437.591499,118526883,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4447.59374,118086073,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4457.592044,114186605,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4467.59161,116611056,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4477.593286,117475722,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4487.602665,119883219,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4497.595544,118832059,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4507.596971,115797255,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4517.643988,112965901,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4529.338057,126868354,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4537.593546,92230903,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
4547.595399,111880832,Power: CPU package,power,Consumption of the whole processor package,83662,0,12
