time,consumption,name,category,description,pid,mainThreadIndex,itération
3550.83484,140482584,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3559.886747,95350478,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3569.824777,103454589,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3579.822797,104132759,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3589.822646,106065538,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3599.825455,109778510,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3609.823226,115763346,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3619.822692,114305285,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3629.821835,117543538,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3639.860427,117662218,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3649.822715,117645264,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3659.82418,117560492,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3669.914596,118899875,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3680.316099,118340387,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3689.824517,118628608,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3699.823451,118815104,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3709.824133,116068522,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3719.969834,114780002,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3729.837726,114220513,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3739.824041,103454590,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3749.824335,119035509,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3759.821501,118747287,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3769.822479,118526883,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3779.825289,118967692,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3789.892977,114661323,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3799.823381,113152398,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3809.827271,114305284,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3819.904455,116373698,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3829.825908,114576552,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3839.825388,115441216,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3849.824108,113321940,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3859.824876,112084283,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3869.824631,113898383,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3879.824606,112253825,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3889.824374,112965902,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3899.823251,111541748,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3909.82382,111796061,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3919.822388,112355550,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3929.822905,111694336,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3939.857289,112796360,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3949.82297,113186306,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3959.828895,113440620,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3969.822052,114932590,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3979.821904,113033718,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3989.82061,115763347,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
3999.822118,115848117,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
4009.822467,114796956,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
4019.821868,116644966,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
4029.82241,113237169,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
4039.853722,116560194,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
4049.823927,103302002,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
4061.306716,137854682,Power: CPU package,power,Consumption of the whole processor package,81735,0,10
