time,CPU_Consumption,category,pid,mainThreadIndex,itération
8463.211363,102132162,power,73894,0,2
8463.82241,104166666,power,75817,0,4
8465.877555,92315674,power,87606,0,16
8467.059008,106896295,power,79733,0,8
8467.613323,94807943,power,83662,0,12
8468.668285,94875759,power,77791,0,6
8469.821601,100996230,power,81735,0,10
8471.2776,109473335,power,89599,0,18
8473.057665,100301106,power,85659,0,14
8473.234703,96316867,power,73894,0,2
8473.845676,74123807,power,75817,0,4
8474.202873,104658338,power,71855,0,0
8475.857932,90348985,power,87606,0,16
8477.058062,107371012,power,79733,0,8
8477.613421,89925130,power,83662,0,12
8478.666949,92756484,power,77791,0,6
8479.822752,88823106,power,81735,0,10
8481.308142,106930203,power,89599,0,18
8483.074119,99775527,power,85659,0,14
8483.287864,98588732,power,73894,0,2
8483.842677,68596734,power,75817,0,4
8484.340567,108303494,power,71855,0,0
8485.856433,90450711,power,87606,0,16
8487.059793,105862088,power,79733,0,8
8487.613699,90518528,power,83662,0,12
8488.665656,88416205,power,77791,0,6
8489.821931,100487603,power,81735,0,10
8491.310984,107489691,power,89599,0,18
8493.062586,97910563,power,85659,0,14
8493.211016,96367730,power,73894,0,2
8493.82605,68189832,power,75817,0,4
8494.230256,107625326,power,71855,0,0
8495.859003,91162787,power,87606,0,16
8497.315345,107964409,power,79733,0,8
8497.613681,90315077,power,83662,0,12
8498.665104,81583659,power,77791,0,6
8499.824502,103386773,power,81735,0,10
8501.3092,105336508,power,89599,0,18
8503.058808,90264214,power,85659,0,14
8503.291072,92468262,power,73894,0,2
8503.827038,104234484,power,75817,0,4
8504.205059,99572076,power,71855,0,0
8505.878088,90450711,power,87606,0,16
8507.613464,91925727,power,83662,0,12
8508.264276,118052165,power,79733,0,8
8508.664343,92078315,power,77791,0,6
8509.824887,102098253,power,81735,0,10
8511.308878,106591118,power,89599,0,18
8513.059338,88280572,power,85659,0,14
8513.26979,89704725,power,73894,0,2
8513.854751,103115506,power,75817,0,4
8514.23994,103064643,power,71855,0,0
8515.861286,89687771,power,87606,0,16
8517.06205,96486410,power,79733,0,8
8517.614206,94960530,power,83662,0,12
8518.665801,91993544,power,77791,0,6
8519.825308,106743707,power,81735,0,10
8521.307367,105082194,power,89599,0,18
8523.054293,97266303,power,85659,0,14
8523.296889,89687771,power,73894,0,2
8523.825128,103878445,power,75817,0,4
8524.20187,103895399,power,71855,0,0
8525.877805,90671116,power,87606,0,16
8527.024361,101996527,power,79733,0,8
8527.612908,90925429,power,83662,0,12
8528.664881,92366536,power,77791,0,6
8529.825604,106387668,power,81735,0,10
8531.310389,105743409,power,89599,0,18
8533.059925,88178847,power,85659,0,14
8533.273953,90467665,power,73894,0,2
8533.924808,103759765,power,75817,0,4
8534.237231,92247857,power,71855,0,0
8535.860819,89467366,power,87606,0,16
8537.059804,105556912,power,79733,0,8
8537.614433,92129177,power,83662,0,12
8538.665019,88382297,power,77791,0,6
8539.822944,104370117,power,81735,0,10
8541.30839,87873670,power,89599,0,18
8543.058976,79176161,power,85659,0,14
8543.26527,93366835,power,73894,0,2
8543.823541,104658339,power,75817,0,4
8544.230479,111219618,power,71855,0,0
8545.877338,93265110,power,87606,0,16
8547.058919,103590224,power,79733,0,8
8547.61394,89043512,power,83662,0,12
8548.665207,89297825,power,77791,0,6
8549.82319,105709500,power,81735,0,10
8551.30628,106489394,power,89599,0,18
8553.059876,96774631,power,85659,0,14
8553.273827,87907579,power,73894,0,2
8553.877,103759766,power,75817,0,4
8554.199822,92247857,power,71855,0,0
8555.857747,89162191,power,87606,0,16
8557.055206,100182427,power,79733,0,8
8557.615226,91027154,power,83662,0,12
8558.665071,89569091,power,77791,0,6
8559.824378,108032227,power,81735,0,10
8561.309733,103386773,power,89599,0,18
8563.067426,86127387,power,85659,0,14
8563.296881,86127387,power,73894,0,2
8563.959541,105455186,power,75817,0,4
8564.211965,103234185,power,71855,0,0
8565.877484,90789795,power,87606,0,16
8567.055625,95214844,power,79733,0,8
8567.594427,92739529,power,83662,0,12
8568.665782,90128581,power,77791,0,6
8569.840115,109303792,power,81735,0,10
8571.31593,111117893,power,89599,0,18
8573.059326,89484321,power,85659,0,14
8573.262802,85449219,power,73894,0,2
8574.218412,104743110,power,71855,0,0
8574.457885,102403429,power,75817,0,4
8575.857423,89874267,power,87606,0,16
8577.060655,102725559,power,79733,0,8
8577.617077,90857611,power,83662,0,12
8578.66533,90298123,power,77791,0,6
8579.836915,106116401,power,81735,0,10
8581.308641,107998318,power,89599,0,18
8583.053851,89569092,power,85659,0,14
8583.29653,84177653,power,73894,0,2
8584.22456,104132758,power,71855,0,0
8585.87842,89823405,power,87606,0,16
8587.034203,103098551,power,79733,0,8
8587.167139,139804416,power,75817,0,4
8587.594753,101335314,power,83662,0,12
8588.66493,91281467,power,77791,0,6
8590.31235,101555718,power,81735,0,10
8591.651688,121544732,power,89599,0,18
8593.055121,88806152,power,85659,0,14
8593.270574,87059869,power,73894,0,2
8593.825379,63696968,power,75817,0,4
8594.22854,105133057,power,71855,0,0
8595.857882,90772841,power,87606,0,16
8597.056695,105455187,power,79733,0,8
8597.592303,94011095,power,83662,0,12
8598.668296,88772244,power,77791,0,6
8599.820708,93332926,power,81735,0,10
8601.385333,95723470,power,89599,0,18
8603.061916,89704725,power,85659,0,14
8603.295168,83279080,power,73894,0,2
8603.827055,105302598,power,75817,0,4
8604.210995,106099446,power,71855,0,0
8605.877516,90789795,power,87606,0,16
8607.572861,100708008,power,83662,0,12
8608.666762,87822808,power,77791,0,6
8609.604344,150773790,power,79733,0,8
8609.836179,105116103,power,81735,0,10
8611.598527,113644070,power,89599,0,18
8613.061213,87500679,power,85659,0,14
8613.273478,78650580,power,73894,0,2
8613.84008,103573270,power,75817,0,4
8614.216479,104420980,power,71855,0,0
8615.856665,91891818,power,87606,0,16
8617.068523,64697265,power,79733,0,8
8617.594868,96299913,power,83662,0,12
8618.667633,92383491,power,77791,0,6
8619.823648,102895101,power,81735,0,10
8621.30787,97351074,power,89599,0,18
8623.059839,89365641,power,85659,0,14
8623.264645,97164578,power,73894,0,2
8623.825582,102522108,power,75817,0,4
8624.239823,103759766,power,71855,0,0
8625.878261,91179742,power,87606,0,16
8627.065247,96655952,power,79733,0,8
8628.028549,98775228,power,83662,0,12
8628.666256,92112223,power,77791,0,6
8629.823924,105200873,power,81735,0,10
8631.30968,105489095,power,89599,0,18
8633.053633,88144938,power,85659,0,14
8633.258861,81888835,power,73894,0,2
8634.199895,104607476,power,71855,0,0
8635.859449,80549452,power,87606,0,16
8636.684819,131988525,power,75817,0,4
8637.060154,109439426,power,79733,0,8
8637.613601,98029242,power,83662,0,12
8638.668786,90976291,power,77791,0,6
8639.824755,105268691,power,81735,0,10
8641.278227,99945068,power,89599,0,18
8643.059203,89874268,power,85659,0,14
8643.258055,88941786,power,73894,0,2
8643.826899,74700250,power,75817,0,4
8644.19675,106370714,power,71855,0,0
8645.878382,92773438,power,87606,0,16
8647.034174,97707113,power,79733,0,8
8647.613712,86212159,power,83662,0,12
8648.670262,88653565,power,77791,0,6
8649.822012,110321045,power,81735,0,10
8651.316152,87449816,power,89599,0,18
8653.036714,87788899,power,85659,0,14
8653.25821,87636312,power,73894,0,2
8653.826658,110202365,power,75817,0,4
8654.193688,103980170,power,71855,0,0
8655.857961,96876356,power,87606,0,16
8657.028579,93807644,power,79733,0,8
8657.618812,93977186,power,83662,0,12
8658.666866,86279975,power,77791,0,6
8659.825337,109727647,power,81735,0,10
8661.311165,93841553,power,89599,0,18
8663.057068,89840359,power,85659,0,14
8663.278261,89162190,power,73894,0,2
8663.826807,106353760,power,75817,0,4
8664.557335,104285346,power,71855,0,0
8665.963355,111914741,power,87606,0,16
8667.24532,95113118,power,79733,0,8
8667.615425,88195801,power,83662,0,12
8668.666059,82923041,power,77791,0,6
8671.272168,84635416,power,89599,0,18
8673.058934,88297526,power,85659,0,14
8673.099733,143856473,power,81735,0,10
8673.256952,90264215,power,73894,0,2
8673.826906,108557807,power,75817,0,4
8675.544926,112711589,power,71855,0,0
8676.051021,126410590,power,87606,0,16
8677.059189,104132759,power,79733,0,8
8677.595455,80159505,power,83662,0,12
8678.666211,84025065,power,77791,0,6
8679.82311,64578586,power,81735,0,10
8681.310773,92875163,power,89599,0,18
8683.056214,89687772,power,85659,0,14
8683.277941,90264214,power,73894,0,2
8683.827418,109219022,power,75817,0,4
8684.205242,88873969,power,71855,0,0
8686.125711,114796956,power,87606,0,16
8687.06096,109524197,power,79733,0,8
8687.594351,86008708,power,83662,0,12
8689.823053,102725559,power,81735,0,10
8691.332306,97351074,power,89599,0,18
8693.056325,88585747,power,85659,0,14
8693.260924,78447130,power,73894,0,2
8693.82651,106591118,power,75817,0,4
8694.208822,103793674,power,71855,0,0
8695.846561,102318658,power,87606,0,16
8697.060296,106455485,power,79733,0,8
8697.635713,88924831,power,83662,0,12
8698.671121,204077827,power,77791,0,6
8699.84287,100487603,power,81735,0,10
8701.323625,85008410,power,89599,0,18
8703.039711,94061958,power,85659,0,14
8703.309287,70275201,power,73894,0,2
8703.824269,104319255,power,75817,0,4
8704.2041,105658637,power,71855,0,0
8705.866674,112236871,power,87606,0,16
8707.060879,92553033,power,79733,0,8
8707.61984,90382894,power,83662,0,12
8709.847131,97435845,power,81735,0,10
8711.368428,91332329,power,89599,0,18
8713.07019,91247558,power,85659,0,14
8713.258796,51252577,power,73894,0,2
8713.824433,103386773,power,75817,0,4
8714.23134,101606581,power,71855,0,0
8715.413021,125410292,power,77791,0,6
8715.855467,107099745,power,87606,0,16
8717.059805,90348985,power,79733,0,8
8717.598572,86585151,power,83662,0,12
8719.825317,90789795,power,81735,0,10
8721.307941,90569391,power,89599,0,18
8723.029329,98859999,power,85659,0,14
8723.257501,51218669,power,73894,0,2
8723.826194,97028944,power,75817,0,4
8724.197596,105166965,power,71855,0,0
8725.792536,97842746,power,77791,0,6
8726.0124,104929606,power,87606,0,16
8727.060783,85856120,power,79733,0,8
8727.609858,92349582,power,83662,0,12
8729.823273,92485216,power,81735,0,10
8731.307203,91281467,power,89599,0,18
8733.035159,101894803,power,85659,0,14
8733.256752,62544081,power,73894,0,2
8733.845123,94536675,power,75817,0,4
8734.236636,106218126,power,71855,0,0
8735.364424,89043511,power,77791,0,6
8735.858781,107879639,power,87606,0,16
8737.072249,91807047,power,79733,0,8
8737.616363,94367134,power,83662,0,12
8739.838319,87093777,power,81735,0,10
8741.310395,96435546,power,89599,0,18
8743.036074,101487901,power,85659,0,14
8743.278903,65239800,power,73894,0,2
8743.826418,96181234,power,75817,0,4
8744.218076,105133057,power,71855,0,0
8745.384285,95265707,power,77791,0,6
8745.86193,106845431,power,87606,0,16
8747.072633,78497993,power,79733,0,8
8747.6147,87822808,power,83662,0,12
8749.838265,87127685,power,81735,0,10
8751.263475,99046496,power,89599,0,18
8753.057296,98063151,power,85659,0,14
8753.208158,58288574,power,73894,0,2
8753.825013,91501872,power,75817,0,4
8755.36105,87670220,power,77791,0,6
8755.857905,107998319,power,87606,0,16
8755.958218,122985840,power,71855,0,0
8757.060091,88857015,power,79733,0,8
8757.593017,92942979,power,83662,0,12
8759.836325,99199084,power,81735,0,10
8761.32782,89382595,power,89599,0,18
8763.051778,94468859,power,85659,0,14
8763.270017,74971517,power,73894,0,2
8763.837014,80566406,power,75817,0,4
8764.234895,83753798,power,71855,0,0
8765.362935,89992947,power,77791,0,6
8765.878175,102895101,power,87606,0,16
8767.072862,88212755,power,79733,0,8
8767.614513,91925727,power,83662,0,12
8769.829306,86907280,power,81735,0,10
8771.321673,79260932,power,89599,0,18
8773.05663,90281169,power,85659,0,14
8773.256738,68206787,power,73894,0,2
8773.841051,77141656,power,75817,0,4
8774.230621,110507541,power,71855,0,0
8775.341224,98826091,power,77791,0,6
8775.890925,100809733,power,87606,0,16
8777.058683,90467665,power,79733,0,8
8777.613456,72360569,power,83662,0,12
8779.841909,87432862,power,81735,0,10
8781.321556,77921550,power,89599,0,18
8783.058993,90179443,power,85659,0,14
8783.300788,74513753,power,73894,0,2
8783.823849,93977186,power,75817,0,4
8784.230079,101555718,power,71855,0,0
8785.871375,109083387,power,87606,0,16
8786.259333,95316569,power,77791,0,6
8787.055966,83262125,power,79733,0,8
8787.595333,79040527,power,83662,0,12
8789.824704,94434950,power,81735,0,10
8791.320321,77989366,power,89599,0,18
8793.057951,98266601,power,85659,0,14
8793.255748,52388510,power,73894,0,2
8794.230301,106743707,power,71855,0,0
8794.911086,107082791,power,75817,0,4
8795.358332,75903998,power,77791,0,6
8795.863999,106658936,power,87606,0,16
8797.058139,76124404,power,79733,0,8
8797.620928,78514947,power,83662,0,12
8799.821899,94434950,power,81735,0,10
8801.276378,82075331,power,89599,0,18
8803.08038,88755290,power,85659,0,14
8803.295453,44742160,power,73894,0,2
8803.827986,100521512,power,75817,0,4
8804.228465,105811225,power,71855,0,0
8805.379692,49845378,power,77791,0,6
8805.876845,104014078,power,87606,0,16
8807.029932,92722575,power,79733,0,8
8807.616249,50896539,power,83662,0,12
8809.844632,91010199,power,81735,0,10
8811.307055,81193712,power,89599,0,18
8813.060036,88857015,power,85659,0,14
8813.256323,55643717,power,73894,0,2
8813.830063,110710991,power,75817,0,4
8814.303446,106709798,power,71855,0,0
8815.362319,50099690,power,77791,0,6
8815.858394,107048883,power,87606,0,16
8817.078382,103420681,power,79733,0,8
8817.632129,48522949,power,83662,0,12
8819.823085,89975993,power,81735,0,10
8821.308773,73123508,power,89599,0,18
8823.052279,89179145,power,85659,0,14
8823.277363,64409044,power,73894,0,2
8823.829792,109812419,power,75817,0,4
8824.2291,95079210,power,71855,0,0
8825.378931,60526530,power,77791,0,6
8825.860705,109541151,power,87606,0,16
8827.255587,105709500,power,79733,0,8
8827.632998,42470296,power,83662,0,12
8829.841501,93197293,power,81735,0,10
8831.305282,84872776,power,89599,0,18
8833.063521,89501275,power,85659,0,14
8833.256455,45979818,power,73894,0,2
8833.826955,105828179,power,75817,0,4
8834.252465,83652073,power,71855,0,0
8835.379228,47675239,power,77791,0,6
8835.861169,99538167,power,87606,0,16
8837.180636,107438829,power,79733,0,8
8837.616049,47200521,power,83662,0,12
8839.822265,81821018,power,81735,0,10
8841.280283,80125596,power,89599,0,18
8843.057254,101996528,power,85659,0,14
8843.271959,79633925,power,73894,0,2
8843.827559,98673503,power,75817,0,4
8844.229833,78938802,power,71855,0,0
8845.355285,60407851,power,77791,0,6
8845.860052,106557211,power,87606,0,16
8847.026258,97368028,power,79733,0,8
8847.61798,46878391,power,83662,0,12
8849.842858,86720784,power,81735,0,10
8851.321741,73886448,power,89599,0,18
8853.255235,63680013,power,73894,0,2
8853.35498,102929009,power,85659,0,14
8853.825963,98876953,power,75817,0,4
8854.816872,87449815,power,71855,0,0
8855.370431,56779649,power,77791,0,6
8855.859243,110541449,power,87606,0,16
8857.031337,88992649,power,79733,0,8
8857.633371,44436985,power,83662,0,12
8859.822017,91501872,power,81735,0,10
8861.32128,78752306,power,89599,0,18
8863.037213,90399848,power,85659,0,14
8863.213003,93010796,power,73894,0,2
8863.843972,100555420,power,75817,0,4
8864.228958,82329644,power,71855,0,0
8865.331183,66290962,power,77791,0,6
8865.859345,107218425,power,87606,0,16
8867.057963,89484321,power,79733,0,8
8867.632773,43029785,power,83662,0,12
8869.804342,96062554,power,81735,0,10
8871.307039,78803168,power,89599,0,18
8873.053847,97859701,power,85659,0,14
8873.262422,79294841,power,73894,0,2
8873.80063,99300808,power,75817,0,4
8874.442009,103047689,power,71855,0,0
8875.504918,65036349,power,77791,0,6
8875.943933,109981961,power,87606,0,16
8877.077296,85432264,power,79733,0,8
8877.633623,45420328,power,83662,0,12
8879.836982,95825196,power,81735,0,10
8881.309729,80583361,power,89599,0,18
8883.052641,99995931,power,85659,0,14
8883.255382,78497992,power,73894,0,2
8883.815812,95486111,power,75817,0,4
8884.230637,84906684,power,71855,0,0
8885.407442,55948894,power,77791,0,6
8885.860462,108947753,power,87606,0,16
8887.119081,89789497,power,79733,0,8
8887.634035,43419732,power,83662,0,12
8889.795619,77497694,power,81735,0,10
8891.336389,78820122,power,89599,0,18
8893.074178,97266303,power,85659,0,14
8893.258157,92400445,power,73894,0,2
8893.845956,92536079,power,75817,0,4
8894.241618,98537869,power,71855,0,0
8895.350115,75293647,power,77791,0,6
8895.858475,110100641,power,87606,0,16
8897.060074,103827582,power,79733,0,8
8897.634393,42487251,power,83662,0,12
8899.843933,97571479,power,81735,0,10
8901.3234,100945367,power,89599,0,18
8903.061525,99046495,power,85659,0,14
8903.270945,86924235,power,73894,0,2
8903.845916,74937608,power,75817,0,4
8904.350011,96605089,power,71855,0,0
8905.404015,65375434,power,77791,0,6
8906.223507,102759467,power,87606,0,16
8907.059812,104793973,power,79733,0,8
8907.637277,47454834,power,83662,0,12
8909.845047,78413221,power,81735,0,10
8911.315601,97673204,power,89599,0,18
8913.03604,104166667,power,85659,0,14
8913.256623,80023872,power,73894,0,2
8913.824394,74276395,power,75817,0,4
8914.242228,103420682,power,71855,0,0
8915.349663,72106255,power,77791,0,6
8916.873532,116238064,power,87606,0,16
8917.088106,104268392,power,79733,0,8
8917.602339,45742459,power,83662,0,12
8919.841388,78718398,power,81735,0,10
8921.316301,108625624,power,89599,0,18
8923.044988,110626221,power,85659,0,14
8923.277065,71970622,power,73894,0,2
8923.843856,81617567,power,75817,0,4
8924.463829,94723171,power,71855,0,0
8925.342546,68562825,power,77791,0,6
8926.117599,96062554,power,87606,0,16
8927.057964,97215440,power,79733,0,8
8927.632737,51201714,power,83662,0,12
8929.837904,82143148,power,81735,0,10
8931.309277,109592014,power,89599,0,18
8933.037506,100318060,power,85659,0,14
8933.256021,80159505,power,73894,0,2
8933.845175,78904894,power,75817,0,4
8934.227416,94672309,power,71855,0,0
8935.30361,73276096,power,77791,0,6
8935.856837,90009902,power,87606,0,16
8937.057492,96588135,power,79733,0,8
8937.604659,56745741,power,83662,0,12
8939.837688,77395969,power,81735,0,10
8941.310776,104590522,power,89599,0,18
8943.041108,90247261,power,85659,0,14
8943.25598,88636610,power,73894,0,2
8943.824678,82041422,power,75817,0,4
8944.231184,95469157,power,71855,0,0
8945.349918,82872179,power,77791,0,6
8945.897151,99249945,power,87606,0,16
8947.074039,90942383,power,79733,0,8
8947.633661,65544976,power,83662,0,12
8949.843779,91281467,power,81735,0,10
8951.308011,102674696,power,89599,0,18
8953.040205,95011393,power,85659,0,14
8953.255684,97520616,power,73894,0,2
8953.84781,89721680,power,75817,0,4
8954.231625,95180935,power,71855,0,0
8955.318291,62442356,power,77791,0,6
8956.351997,102471246,power,87606,0,16
8957.058762,97927517,power,79733,0,8
8957.634393,67613390,power,83662,0,12
8959.821218,83075629,power,81735,0,10
8961.306378,100148519,power,89599,0,18
8963.039973,98470052,power,85659,0,14
8963.230191,99589030,power,73894,0,2
8963.825887,86652968,power,75817,0,4
8964.233632,81075033,power,71855,0,0
8965.402991,71495904,power,77791,0,6
8965.858915,90671116,power,87606,0,16
8967.071607,87348090,power,79733,0,8
8967.678232,58831109,power,83662,0,12
8969.838545,91891818,power,81735,0,10
8971.39503,108116997,power,89599,0,18
8973.040678,107303196,power,85659,0,14
8973.583688,96757677,power,73894,0,2
8973.844424,88416205,power,75817,0,4
8974.247757,72818332,power,71855,0,0
8975.326078,52608914,power,77791,0,6
8976.099345,115610758,power,87606,0,16
8977.058151,96011692,power,79733,0,8
8977.591019,83974202,power,83662,0,12
8979.775114,87619358,power,81735,0,10
8981.322122,103013781,power,89599,0,18
8983.27833,81753201,power,73894,0,2
8983.843347,78735352,power,75817,0,4
8984.007716,116305881,power,85659,0,14
8984.229721,77667237,power,71855,0,0
8985.354995,80617268,power,77791,0,6
8985.859136,95859104,power,87606,0,16
8987.07761,99741618,power,79733,0,8
8987.591363,96978082,power,83662,0,12
8989.823857,96537272,power,81735,0,10
8991.309574,99555121,power,89599,0,18
8993.037766,95909966,power,85659,0,14
8993.256756,77345106,power,73894,0,2
8993.843835,89111328,power,75817,0,4
8994.248795,93977186,power,71855,0,0
8995.348394,81871881,power,77791,0,6
8995.840725,110083686,power,87606,0,16
8997.076222,96672906,power,79733,0,8
8997.566684,97859701,power,83662,0,12
8999.837485,95282661,power,81735,0,10
9001.309714,105879042,power,89599,0,18
9003.057365,83940294,power,85659,0,14
9003.226355,65528022,power,73894,0,2
9003.827829,86415609,power,75817,0,4
9004.227823,96282959,power,71855,0,0
9005.327361,84482829,power,77791,0,6
9005.865203,109727647,power,87606,0,16
9007.061278,96079508,power,79733,0,8
9007.601289,100962321,power,83662,0,12
9009.861089,90179443,power,81735,0,10
9011.318448,105675592,power,89599,0,18
9013.095981,68901910,power,85659,0,14
9013.256456,85042318,power,73894,0,2
9014.033741,97571478,power,75817,0,4
9014.24291,102522108,power,71855,0,0
9015.361838,88060167,power,77791,0,6
9015.858093,108489991,power,87606,0,16
9017.324926,95180936,power,79733,0,8
9018.262477,105438232,power,83662,0,12
9019.824748,102132162,power,81735,0,10
9021.357331,102386474,power,89599,0,18
9023.080293,42707655,power,85659,0,14
9023.265264,71139866,power,73894,0,2
9024.370459,101250543,power,71855,0,0
9025.137529,117509630,power,75817,0,4
9025.343756,68308512,power,77791,0,6
9025.881491,99962022,power,87606,0,16
9027.05854,105709499,power,79733,0,8
9028.236407,103539361,power,83662,0,12
9029.827403,102233886,power,81735,0,10
9031.309307,96215142,power,89599,0,18
9033.036186,49709744,power,85659,0,14
9033.266257,73649088,power,73894,0,2
9033.823287,93638103,power,75817,0,4
9034.249617,98843044,power,71855,0,0
9035.346994,74496799,power,77791,0,6
9035.8628,92044407,power,87606,0,16
9037.061089,98453098,power,79733,0,8
9037.787776,93349881,power,83662,0,12
9039.828915,105607775,power,81735,0,10
9041.328091,89942085,power,89599,0,18
9043.059531,59492323,power,85659,0,14
9043.278451,75056288,power,73894,0,2
9043.839692,101759168,power,75817,0,4
9044.226804,89535184,power,71855,0,0
9045.341413,78057183,power,77791,0,6
9045.858756,78226725,power,87606,0,16
9047.027693,98893908,power,79733,0,8
9047.590925,100216335,power,83662,0,12
9049.828303,106184218,power,81735,0,10
9051.308335,100555420,power,89599,0,18
9053.079556,60594347,power,85659,0,14
9053.206887,62628852,power,73894,0,2
9054.227066,74768066,power,71855,0,0
9054.415183,110439725,power,75817,0,4
9055.315004,57000055,power,77791,0,6
9055.855665,78311496,power,87606,0,16
9057.197581,103573269,power,79733,0,8
9057.591872,99487305,power,83662,0,12
9059.82779,107286241,power,81735,0,10
9061.330111,98453098,power,89599,0,18
9063.082889,42911105,power,85659,0,14
9063.278451,77158610,power,73894,0,2
9064.22753,77785916,power,71855,0,0
9065.402774,58661566,power,77791,0,6
9065.464819,114830865,power,75817,0,4
9065.859633,96079509,power,87606,0,16
9067.07419,105811225,power,79733,0,8
9067.593362,100419786,power,83662,0,12
9069.827297,107099745,power,81735,0,10
9071.311839,90009901,power,89599,0,18
9073.080887,47726102,power,85659,0,14
9073.256129,71546767,power,73894,0,2
9073.827352,86924235,power,75817,0,4
9074.248432,79159207,power,71855,0,0
9075.345934,55982802,power,77791,0,6
9075.858694,95163981,power,87606,0,16
9077.055408,99741618,power,79733,0,8
9077.59548,102556017,power,83662,0,12
9079.828827,102674696,power,81735,0,10
9081.32305,93112522,power,89599,0,18
9083.081094,41707357,power,85659,0,14
9083.270416,75564914,power,73894,0,2
9083.83997,109252929,power,75817,0,4
9084.230011,86703830,power,71855,0,0
9085.369461,58085124,power,77791,0,6
9085.879557,92824300,power,87606,0,16
9087.058527,104047987,power,79733,0,8
9087.592444,99995931,power,83662,0,12
9089.827379,101233588,power,81735,0,10
9091.308652,101589626,power,89599,0,18
9093.061894,46471489,power,85659,0,14
9093.254217,73767768,power,73894,0,2
9093.845719,92281766,power,75817,0,4
9094.226917,88280572,power,71855,0,0
9095.345841,65324571,power,77791,0,6
9095.860247,86364746,power,87606,0,16
9097.061027,93248155,power,79733,0,8
9097.593617,106930203,power,83662,0,12
9099.8285,102132162,power,81735,0,10
9101.308187,104217530,power,89599,0,18
9103.082326,46217177,power,85659,0,14
9103.2691,71461995,power,73894,0,2
9103.827709,93722873,power,75817,0,4
9104.247009,95774333,power,71855,0,0
9105.362191,49997966,power,77791,0,6
9105.858815,100080702,power,87606,0,16
9107.076971,95299615,power,79733,0,8
9107.642669,107286241,power,83662,0,12
9109.82616,93621148,power,81735,0,10
9111.33992,104641384,power,89599,0,18
9113.057248,44572618,power,85659,0,14
9113.253681,77345107,power,73894,0,2
9113.844958,84788005,power,75817,0,4
9114.228435,89128282,power,71855,0,0
9115.366044,62679714,power,77791,0,6
9115.857718,103285048,power,87606,0,16
9117.058398,99283854,power,79733,0,8
9117.592131,98893907,power,83662,0,12
9119.843896,81125895,power,81735,0,10
9121.308632,106184218,power,89599,0,18
9123.062238,77056885,power,85659,0,14
9123.258011,68783230,power,73894,0,2
9123.844671,80634223,power,75817,0,4
9124.227658,92536079,power,71855,0,0
9125.347073,64307319,power,77791,0,6
9125.859068,109642876,power,87606,0,16
9127.019078,97469754,power,79733,0,8
9127.592465,100555420,power,83662,0,12
9129.842428,77395969,power,81735,0,10
9131.310298,107320150,power,89599,0,18
9133.26564,102572971,power,73894,0,2
9133.825127,84058973,power,75817,0,4
9134.007651,92383491,power,85659,0,14
9134.229208,106235080,power,71855,0,0
9135.306975,83007813,power,77791,0,6
9135.859604,108964708,power,87606,0,16
9137.028507,99504259,power,79733,0,8
9137.592745,100385878,power,83662,0,12
9140.342503,91264513,power,81735,0,10
9141.269337,108456081,power,89599,0,18
9143.039929,83177354,power,85659,0,14
9143.258508,104353163,power,73894,0,2
9143.840664,85703532,power,75817,0,4
9144.226499,91807047,power,71855,0,0
9145.521897,94858805,power,77791,0,6
9145.862639,107676188,power,87606,0,16
9147.082226,90942383,power,79733,0,8
9147.594467,101318360,power,83662,0,12
9149.826139,105556912,power,81735,0,10
9151.308307,100267199,power,89599,0,18
9153.037668,93536377,power,85659,0,14
9153.258403,108116997,power,73894,0,2
9153.843405,73106554,power,75817,0,4
9154.226296,98334419,power,71855,0,0
9155.306743,104370117,power,77791,0,6
9156.158136,107303196,power,87606,0,16
9157.335042,104149712,power,79733,0,8
9157.595308,100928412,power,83662,0,12
9159.822247,112050374,power,81735,0,10
9161.309608,102657742,power,89599,0,18
9163.035354,92315674,power,85659,0,14
9163.258275,104285347,power,73894,0,2
9163.8449,81346300,power,75817,0,4
9164.224973,93688965,power,71855,0,0
9165.344008,101725261,power,77791,0,6
9165.859678,107676188,power,87606,0,16
9167.059204,104946560,power,79733,0,8
9167.591489,99843343,power,83662,0,12
9169.821344,110337999,power,81735,0,10
9171.329124,87771945,power,89599,0,18
9173.061161,94909668,power,85659,0,14
9173.256346,100402832,power,73894,0,2
9173.85435,99724664,power,75817,0,4
9174.248482,90806749,power,71855,0,0
9175.347322,101301405,power,77791,0,6
9175.857512,101369222,power,87606,0,16
9177.591966,88229709,power,83662,0,12
9178.384703,120290121,power,79733,0,8
9179.82603,109897190,power,81735,0,10
9181.320739,94841851,power,89599,0,18
9183.044321,101165772,power,85659,0,14
9183.269337,97707112,power,73894,0,2
9183.852257,104726155,power,75817,0,4
9184.227912,98487006,power,71855,0,0
9185.346782,102623833,power,77791,0,6
9185.878171,86652968,power,87606,0,16
9187.059948,97690158,power,79733,0,8
9187.593023,100928413,power,83662,0,12
9189.824741,111321343,power,81735,0,10
9191.30942,99012587,power,89599,0,18
9193.040076,102776421,power,85659,0,14
9193.255803,102132162,power,73894,0,2
9193.842528,92519124,power,75817,0,4
9194.227768,90399848,power,71855,0,0
9195.855675,103522407,power,77791,0,6
9195.857495,92044406,power,87606,0,16
9197.059193,108795166,power,79733,0,8
9198.764214,114067925,power,83662,0,12
9199.825139,110015869,power,81735,0,10
