time,consumption,name,category,description,pid,mainThreadIndex,itération
3461.329956,18107096,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3471.332119,7103814,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3481.308995,7052951,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3491.320875,6167094,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3501.30689,6696913,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3511.327462,6824070,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3521.310699,6285773,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3531.309297,6641812,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3541.309515,6273058,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3551.30803,6167094,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3561.303646,5624559,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3571.329086,5768670,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3581.306893,5611843,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3591.30821,5709330,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3601.3067,5692376,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3611.30574,5743239,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3621.308717,5743239,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3631.308141,5090501,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3641.308787,5751716,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3651.308272,5828010,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3661.322557,5984836,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3672.731941,6811354,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3681.996283,6896125,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3691.310476,6514655,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3701.309016,6442600,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3711.959873,7676019,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3721.310404,6412929,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3731.310678,6785923,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3741.309608,6438361,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3751.307508,6353591,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3761.408482,6408691,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3771.395841,7315742,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3781.308543,6925794,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3791.31044,6883410,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3801.308549,5747477,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3811.308653,5878872,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3821.31004,7158915,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3831.310685,6201003,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3841.307605,6480747,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3851.307785,5844964,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3861.448566,5857679,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3871.307119,6082323,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3881.306326,5488925,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3891.624828,6722345,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3901.310759,6955464,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3911.307237,7218255,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3921.396481,5645752,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3931.322154,6175571,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3941.307685,6370545,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3951.309076,6493462,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3961.306249,5989075,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3971.335492,5929735,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3981.308174,4772610,Power: DRAM,power,Consumption of the dram domain,89599,0,18
3991.307413,6980896,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4001.309064,5836487,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4011.307672,6650289,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4021.309683,6434122,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4031.311204,5959405,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4041.308493,7841322,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4051.309216,6425646,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4061.308967,7379320,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4071.310838,7112291,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4081.312093,6506178,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4091.309054,6133186,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4101.473899,6959703,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4111.312457,7146200,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4121.31418,6391737,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4131.411777,6256103,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4141.312665,6315444,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4151.310934,6340874,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4161.309952,6213718,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4174.453121,8091397,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4181.308181,4467434,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4191.766914,6853740,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4201.308594,7091098,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4211.979436,8019341,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4223.314376,8218554,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4231.308953,4980299,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4241.339054,6404453,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4251.306547,5637275,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4261.308138,6285773,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4271.343108,8443197,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4281.306037,5378723,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4291.310728,6095038,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4301.309465,7243686,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4311.330211,6607904,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4321.308323,6052653,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4331.430569,6836785,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4341.311297,6247626,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4351.307517,6404453,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4361.307085,6052653,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4371.308734,6438362,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4381.306931,6006028,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4391.308269,6082323,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4401.309086,6913080,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4411.308169,5955166,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4421.322229,6641812,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4431.311967,8884006,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4441.310965,7226732,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4451.326689,8006625,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4461.308673,6684198,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4471.315387,6650289,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4481.310325,6493462,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4491.310825,7582771,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4501.308531,6510416,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4511.319519,7158915,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4521.30974,6832547,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4531.310175,7870992,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4541.307149,5984836,Power: DRAM,power,Consumption of the dram domain,89599,0,18
4551.307563,6374783,Power: DRAM,power,Consumption of the dram domain,89599,0,18
