DateTime,RWL04
2018-01-01 05:15:00,133.7
2018-01-01 05:21:00,133.8
2018-01-01 05:39:00,134.0
2018-01-01 06:30:00,133.8
2018-01-01 06:33:00,133.7
2018-01-01 07:00:00,133.6
2018-01-01 07:03:00,133.7
2018-01-01 07:15:00,133.6
2018-01-01 07:24:00,133.7
2018-01-01 07:27:00,133.6
2018-01-01 11:36:00,133.7
2018-01-01 11:51:00,133.8
2018-01-01 22:27:00,134.0
2018-01-02 03:09:00,133.9
2018-01-02 04:42:00,133.7
2018-01-02 05:36:00,133.6
2018-01-02 06:48:00,133.3
2018-01-02 06:57:00,133.2
2018-01-02 08:18:00,133.3
2018-01-02 15:45:00,133.5
2018-01-02 19:33:00,133.7
2018-01-02 19:39:00,133.8
2018-01-02 19:57:00,133.7
2018-01-02 20:03:00,133.6
2018-01-03 09:15:00,133.1
2018-01-03 09:18:00,132.8
2018-01-03 09:30:00,133.0
2018-01-03 09:36:00,133.2
2018-01-03 09:42:00,133.3
2018-01-04 18:03:00,133.6
2018-01-04 18:09:00,133.7
2018-01-04 18:27:00,133.8
2018-01-04 19:36:00,134.0
2018-01-04 19:48:00,134.1
2018-01-04 20:06:00,134.0
2018-01-04 21:24:00,134.2
2018-01-04 22:30:00,134.4
2018-01-04 22:33:00,134.6
2018-01-04 22:39:00,134.2
2018-01-04 22:42:00,134.0
2018-01-04 22:45:00,133.9
2018-01-04 22:51:00,133.7
2018-01-04 22:57:00,133.6
2018-01-04 23:18:00,133.7
2018-01-04 23:27:00,133.6
2018-01-05 02:06:00,133.7
2018-01-05 02:36:00,133.8
2018-01-05 03:00:00,133.7
2018-01-05 03:15:00,133.8
2018-01-05 03:27:00,133.7
2018-01-05 04:03:00,133.8
2018-01-05 08:45:00,134.0
2018-01-05 08:51:00,134.1
2018-01-05 18:15:00,134.3
2018-01-05 23:12:00,134.2
2018-01-06 00:15:00,134.3
2018-01-06 00:33:00,134.6
2018-01-06 05:09:00,134.8
2018-01-06 05:21:00,135.0
2018-01-06 05:36:00,135.1
2018-01-06 06:33:00,135.3
2018-01-06 07:00:00,135.5
2018-01-06 07:09:00,135.6
2018-01-06 07:18:00,135.8
2018-01-06 07:45:00,135.5
2018-01-06 07:48:00,135.3
2018-01-06 07:51:00,135.5
2018-01-06 07:54:00,135.8
2018-01-06 07:57:00,136.3
2018-01-06 08:00:00,136.5
2018-01-06 08:03:00,136.7
2018-01-06 08:06:00,134.9
2018-01-06 08:09:00,134.3
2018-01-06 08:12:00,133.9
2018-01-06 08:15:00,133.7
2018-01-06 08:18:00,133.6
2018-01-06 09:15:00,133.7
2018-01-06 09:18:00,133.6
2018-01-06 10:15:00,133.1
2018-01-06 10:36:00,133.3
2018-01-06 16:33:00,133.6
2018-01-06 17:27:00,133.7
2018-01-06 18:30:00,133.8
2018-01-07 01:12:00,134.0
2018-01-07 01:30:00,134.1
2018-01-07 01:51:00,134.4
2018-01-07 01:57:00,134.2
2018-01-07 02:03:00,134.0
2018-01-07 02:06:00,133.8
2018-01-07 02:09:00,133.7
2018-01-07 02:21:00,133.6
2018-01-07 12:18:00,133.7
2018-01-07 12:30:00,133.6
2018-01-07 16:48:00,133.7
2018-01-07 16:54:00,133.6
2018-01-08 04:45:00,133.7
2018-01-08 04:57:00,133.8
2018-01-08 05:18:00,133.7
2018-01-08 05:24:00,133.6
2018-01-09 16:54:00,133.4
2018-01-09 17:39:00,133.5
2018-01-09 17:48:00,133.4
2018-01-09 18:03:00,133.5
2018-01-09 19:18:00,133.7
2018-01-09 19:24:00,133.8
2018-01-09 19:36:00,133.6
2018-01-09 19:54:00,133.4
2018-01-09 20:21:00,133.1
2018-01-10 05:36:00,133.2
2018-01-10 05:57:00,133.1
2018-01-10 06:00:00,133.3
2018-01-10 06:03:00,133.7
2018-01-10 06:06:00,133.9
2018-01-10 06:09:00,134.0
2018-01-10 06:12:00,133.8
2018-01-10 06:15:00,133.6
2018-01-10 06:27:00,133.4
2018-01-10 06:42:00,133.1
2018-01-10 14:18:00,133.2
2018-01-10 15:06:00,133.3
2018-01-10 17:18:00,133.6
2018-01-10 18:24:00,133.7
2018-01-10 18:27:00,133.6
2018-01-10 18:30:00,133.7
2018-01-10 19:03:00,133.8
2018-01-10 23:39:00,133.7
2018-01-11 01:00:00,133.6
2018-01-11 01:03:00,133.7
2018-01-11 01:09:00,133.6
2018-01-11 04:36:00,133.7
2018-01-11 04:51:00,133.8
2018-01-11 05:09:00,134.0
2018-01-11 05:18:00,134.1
2018-01-11 05:33:00,134.3
2018-01-11 05:51:00,134.6
2018-01-11 06:27:00,134.9
2018-01-11 06:30:00,135.0
2018-01-11 06:33:00,135.1
2018-01-11 06:39:00,135.3
2018-01-11 07:00:00,135.2
2018-01-11 08:03:00,134.9
2018-01-11 08:39:00,134.7
2018-01-11 09:03:00,134.5
2018-01-11 09:30:00,134.4
2018-01-11 10:54:00,134.2
2018-01-11 11:51:00,134.0
2018-01-11 13:27:00,133.9
2018-01-11 16:21:00,133.7
2018-01-11 17:18:00,133.6
2018-01-12 12:15:00,133.4
2018-01-12 12:18:00,133.5
2018-01-12 12:39:00,133.4
2018-01-12 12:42:00,133.5
2018-01-12 12:45:00,133.4
2018-01-13 10:24:00,133.1
2018-01-13 11:27:00,133.3
2018-01-13 11:45:00,133.6
2018-01-13 12:27:00,133.4
2018-01-13 12:33:00,133.1
2018-01-14 07:00:00,133.2
2018-01-14 10:12:00,133.1
2018-01-14 10:15:00,133.2
2018-01-14 10:21:00,133.1
2018-01-15 05:09:00,133.2
2018-01-15 10:09:00,133.1
2018-01-15 23:45:00,133.2
2018-01-15 23:48:00,133.3
2018-01-16 04:15:00,133.2
2018-01-16 05:30:00,133.3
2018-01-16 10:18:00,133.2
2018-01-16 10:21:00,133.1
2018-01-16 14:06:00,132.8
2018-01-16 14:09:00,132.5
2018-01-16 14:12:00,132.1
2018-01-16 14:18:00,132.2
2018-01-16 14:21:00,132.5
2018-01-16 14:24:00,132.8
2018-01-16 20:30:00,132.7
2018-01-16 21:42:00,132.8
2018-01-17 02:15:00,133.0
2018-01-17 03:12:00,133.2
2018-01-17 03:21:00,133.3
2018-01-17 03:45:00,133.2
2018-01-17 04:21:00,133.3
2018-01-17 10:57:00,133.2
2018-01-17 11:18:00,133.1
2018-01-18 01:24:00,133.2
2018-01-18 03:00:00,133.3
2018-01-18 11:27:00,133.2
2018-01-18 11:30:00,133.1
2018-01-19 08:54:00,132.8
2018-01-19 08:57:00,132.6
2018-01-19 09:12:00,132.8
2018-01-19 09:18:00,133.0
2018-01-21 14:42:00,132.8
2018-01-21 15:33:00,132.5
2018-01-21 15:36:00,132.4
2018-01-21 15:39:00,132.1
2018-01-21 15:48:00,132.2
2018-01-21 15:54:00,132.5
2018-01-21 16:00:00,132.8
2018-01-22 01:27:00,133.0
2018-01-22 17:21:00,132.8
2018-01-22 20:15:00,133.0
2018-01-23 15:00:00,132.5
2018-01-23 15:03:00,132.4
2018-01-23 15:06:00,132.1
2018-01-23 15:15:00,132.2
2018-01-23 15:18:00,132.5
2018-01-23 15:21:00,132.8
2018-01-23 15:39:00,133.0
2018-01-23 15:45:00,132.9
2018-01-23 23:00:00,133.0
2018-01-23 23:12:00,132.9
2018-01-23 23:33:00,133.1
2018-01-23 23:36:00,133.2
2018-01-23 23:39:00,133.3
2018-01-23 23:51:00,133.1
2018-01-24 00:15:00,133.2
2018-01-24 00:18:00,133.3
2018-01-24 00:30:00,133.7
2018-01-24 00:57:00,133.6
2018-01-24 01:03:00,133.7
2018-01-24 01:06:00,134.0
2018-01-24 01:09:00,134.2
2018-01-24 01:39:00,134.0
2018-01-24 01:51:00,134.1
2018-01-24 01:54:00,134.0
2018-01-24 01:57:00,133.7
2018-01-24 02:00:00,133.8
2018-01-24 02:12:00,134.0
2018-01-24 02:30:00,134.1
2018-01-24 02:42:00,134.3
2018-01-24 02:54:00,134.2
2018-01-24 02:57:00,134.0
2018-01-24 03:03:00,134.2
2018-01-24 03:15:00,134.3
2018-01-24 03:18:00,134.1
2018-01-24 03:21:00,134.0
2018-01-24 03:30:00,134.1
2018-01-24 03:36:00,134.4
2018-01-24 04:15:00,134.2
2018-01-24 05:15:00,134.3
2018-01-24 06:24:00,134.6
2018-01-24 06:57:00,134.9
2018-01-24 07:00:00,135.0
2018-01-24 07:03:00,134.6
2018-01-24 07:06:00,133.9
2018-01-24 07:09:00,133.5
2018-01-24 07:12:00,133.1
2018-01-24 07:27:00,132.8
2018-01-24 16:06:00,132.5
2018-01-24 21:30:00,132.7
2018-01-24 21:39:00,132.8
2018-01-24 23:51:00,133.1
2018-01-24 23:54:00,133.3
2018-01-25 00:27:00,133.6
2018-01-25 00:48:00,133.1
2018-01-25 00:57:00,133.2
2018-01-25 01:15:00,133.3
2018-01-25 01:21:00,133.6
2018-01-25 01:33:00,133.7
2018-01-25 01:45:00,133.8
2018-01-25 02:18:00,133.6
2018-01-25 02:24:00,133.4
2018-01-25 02:33:00,133.5
2018-01-25 03:12:00,133.7
2018-01-25 03:18:00,133.8
2018-01-25 03:21:00,133.6
2018-01-25 03:30:00,133.4
2018-01-25 03:36:00,133.1
2018-01-25 06:03:00,133.2
2018-01-25 10:30:00,133.1
2018-01-25 20:57:00,133.2
2018-01-25 22:00:00,133.3
2018-01-26 03:33:00,133.6
2018-01-26 04:45:00,133.7
2018-01-26 05:51:00,133.8
2018-01-26 08:36:00,134.0
2018-01-26 08:54:00,133.9
2018-01-26 12:03:00,133.7
2018-01-26 12:12:00,133.8
2018-01-26 12:15:00,133.7
2018-01-26 12:57:00,133.8
2018-01-26 13:06:00,134.0
2018-01-26 13:12:00,134.2
2018-01-26 15:09:00,134.0
2018-01-26 16:24:00,133.8
2018-01-26 16:27:00,133.5
2018-01-26 16:45:00,133.7
2018-01-26 16:48:00,133.8
2018-01-26 16:57:00,134.0
2018-01-26 17:48:00,134.1
2018-01-26 17:54:00,134.0
2018-01-26 17:57:00,134.1
2018-01-26 21:57:00,134.3
2018-01-27 01:33:00,134.7
2018-01-27 06:09:00,134.8
2018-01-27 06:15:00,135.0
2018-01-27 06:21:00,135.2
2018-01-27 06:24:00,135.3
2018-01-27 06:30:00,135.5
2018-01-27 06:39:00,135.6
2018-01-27 06:45:00,135.8
2018-01-27 06:51:00,135.5
2018-01-27 06:54:00,135.2
2018-01-27 07:03:00,134.9
2018-01-27 08:03:00,135.0
2018-01-27 08:12:00,135.2
2018-01-27 08:15:00,135.3
2018-01-27 08:21:00,135.5
2018-01-27 08:45:00,135.4
2018-01-27 09:15:00,135.2
2018-01-27 09:30:00,134.9
2018-01-27 09:54:00,134.7
2018-01-27 10:06:00,134.5
2018-01-27 10:15:00,134.4
2018-01-27 10:42:00,134.0
2018-01-27 11:18:00,133.9
2018-01-27 12:21:00,133.7
2018-01-27 12:36:00,133.6
2018-01-27 14:33:00,133.4
2018-01-27 14:36:00,133.5
2018-01-27 15:51:00,133.4
2018-01-27 16:21:00,133.5
2018-01-28 03:42:00,133.7
2018-01-28 04:36:00,133.8
2018-01-28 04:45:00,134.0
2018-01-28 10:33:00,133.9
2018-01-28 11:09:00,133.7
2018-01-28 11:21:00,133.6
2018-01-28 14:36:00,133.4
2018-01-28 15:00:00,133.1
2018-01-28 15:36:00,133.2
2018-01-28 15:39:00,133.3
2018-01-28 15:48:00,133.5
2018-01-28 19:03:00,133.7
2018-01-28 20:39:00,133.8
2018-01-28 22:51:00,133.7
2018-01-28 23:06:00,133.6
2018-01-28 23:54:00,133.7
2018-01-29 01:42:00,133.8
2018-01-29 10:36:00,133.7
2018-01-29 11:24:00,133.6
2018-01-29 14:30:00,133.4
2018-01-29 15:42:00,133.1
2018-01-29 16:30:00,132.8
2018-01-30 05:09:00,133.0
2018-01-30 06:27:00,133.2
2018-01-30 08:12:00,133.3
2018-01-30 08:30:00,133.2
2018-01-30 08:36:00,133.1
2018-01-30 12:06:00,132.8
2018-01-30 12:12:00,132.7
2018-01-30 12:15:00,132.8
2018-01-30 14:30:00,132.7
2018-01-30 15:27:00,132.5
2018-01-30 15:48:00,132.4
2018-01-30 15:54:00,132.1
2018-01-30 16:03:00,131.9
2018-01-30 16:06:00,132.0
2018-01-30 16:09:00,132.2
2018-01-30 16:15:00,132.5
2018-01-30 17:06:00,132.8
2018-01-30 18:57:00,132.7
2018-01-30 19:06:00,132.5
2018-01-30 19:18:00,132.4
2018-01-30 19:24:00,132.2
2018-01-30 19:36:00,132.1
2018-01-30 20:03:00,132.2
2018-01-30 20:09:00,132.3
2018-01-30 20:12:00,132.5
2018-01-30 20:36:00,132.8
2018-01-31 03:51:00,133.0
2018-01-31 10:30:00,133.2
2018-01-31 10:33:00,133.3
2018-01-31 10:42:00,133.2
2018-01-31 10:45:00,133.1
2018-01-31 14:54:00,132.8
2018-01-31 20:48:00,132.7
2018-01-31 21:12:00,132.8
2018-02-01 09:12:00,132.7
2018-02-01 09:15:00,132.5
2018-02-01 10:54:00,132.4
2018-02-01 11:00:00,132.5
2018-02-01 11:03:00,132.4
2018-02-01 11:12:00,132.2
2018-02-01 12:21:00,132.3
2018-02-01 19:24:00,132.5
2018-02-02 11:48:00,132.4
2018-02-02 12:15:00,132.2
2018-02-02 12:18:00,132.1
2018-02-02 12:24:00,131.8
2018-02-02 12:42:00,132.0
2018-02-02 13:00:00,132.2
2018-02-02 15:24:00,132.1
2018-02-02 16:09:00,132.2
2018-02-02 21:18:00,132.3
2018-02-02 21:24:00,132.2
2018-02-02 21:30:00,132.3
2018-02-02 21:39:00,132.5
2018-02-02 23:12:00,132.4
2018-02-03 04:18:00,132.5
2018-02-03 04:48:00,132.4
2018-02-03 06:33:00,132.2
2018-02-03 11:27:00,132.0
2018-02-03 11:30:00,131.8
2018-02-03 11:39:00,132.0
2018-02-03 11:45:00,132.2
2018-02-03 12:12:00,132.1
2018-02-03 12:21:00,132.2
2018-02-03 14:12:00,132.1
2018-02-03 14:36:00,132.2
2018-02-03 22:39:00,132.3
2018-02-03 23:54:00,132.5
2018-02-04 14:15:00,132.4
2018-02-04 14:18:00,132.2
2018-02-04 21:21:00,132.3
2018-02-04 22:06:00,132.5
2018-02-04 23:45:00,132.4
2018-02-05 00:15:00,132.5
2018-02-05 14:39:00,132.4
2018-02-05 20:42:00,132.5
2018-02-05 20:51:00,132.4
2018-02-05 20:54:00,132.5
2018-02-05 20:57:00,132.4
2018-02-05 21:12:00,132.5
2018-02-07 14:45:00,132.4
2018-02-07 14:48:00,132.2
2018-02-07 21:42:00,132.3
2018-02-07 22:45:00,132.5
2018-02-09 10:48:00,132.2
2018-02-09 10:51:00,131.9
2018-02-09 11:00:00,132.0
2018-02-09 11:03:00,132.2
2018-02-09 11:15:00,132.5
2018-02-09 11:27:00,132.4
2018-02-09 11:33:00,132.5
2018-02-09 12:24:00,132.4
2018-02-09 12:27:00,131.8
2018-02-09 12:30:00,131.7
2018-02-09 12:39:00,131.8
2018-02-09 12:42:00,132.0
2018-02-09 12:45:00,132.2
2018-02-09 12:54:00,132.5
2018-02-10 06:06:00,132.7
2018-02-10 06:42:00,132.8
2018-02-10 17:42:00,132.7
2018-02-10 17:45:00,132.5
2018-02-10 19:30:00,132.4
2018-02-10 19:54:00,132.2
2018-02-10 21:18:00,132.3
2018-02-10 22:24:00,132.2
2018-02-10 22:27:00,132.3
2018-02-10 22:51:00,132.2
2018-02-11 03:18:00,132.3
2018-02-11 05:06:00,132.5
2018-02-11 10:18:00,132.4
2018-02-11 10:21:00,132.2
2018-02-11 10:30:00,132.0
2018-02-11 10:45:00,132.2
2018-02-11 10:57:00,132.1
2018-02-11 11:06:00,131.9
2018-02-11 11:15:00,132.0
2018-02-11 11:21:00,132.2
2018-02-11 13:45:00,132.1
2018-02-11 13:48:00,132.2
2018-02-11 14:24:00,132.1
2018-02-11 19:03:00,132.2
2018-02-11 19:33:00,132.1
2018-02-11 19:36:00,132.2
2018-02-11 19:39:00,132.1
2018-02-11 19:45:00,132.2
2018-02-12 06:33:00,132.3
2018-02-12 06:45:00,132.2
2018-02-12 11:03:00,132.1
2018-02-12 11:30:00,131.8
2018-02-12 11:33:00,131.7
2018-02-12 11:36:00,131.8
2018-02-12 11:39:00,131.7
2018-02-12 11:51:00,131.8
2018-02-12 12:03:00,132.0
2018-02-12 17:12:00,132.2
2018-02-12 17:18:00,132.5
2018-02-12 17:45:00,132.4
2018-02-12 17:48:00,132.2
2018-02-12 18:15:00,132.1
2018-02-12 18:27:00,132.2
2018-02-12 18:30:00,132.1
2018-02-12 19:57:00,132.2
2018-02-12 20:03:00,132.1
2018-02-12 20:06:00,132.2
2018-02-12 21:57:00,132.3
2018-02-13 04:51:00,132.5
2018-02-13 07:15:00,132.4
2018-02-13 07:42:00,132.5
2018-02-13 09:30:00,132.4
2018-02-13 09:45:00,132.2
2018-02-13 11:30:00,132.1
2018-02-13 11:39:00,132.2
2018-02-14 05:00:00,132.3
2018-02-14 05:06:00,132.5
2018-02-14 09:36:00,132.4
2018-02-14 10:48:00,132.2
2018-02-14 10:54:00,132.1
2018-02-14 11:24:00,132.2
2018-02-14 15:06:00,132.1
2018-02-14 16:33:00,132.2
2018-02-15 00:33:00,132.3
2018-02-15 00:54:00,132.5
2018-02-15 10:42:00,132.4
2018-02-15 10:45:00,132.1
2018-02-15 10:48:00,131.8
2018-02-15 10:51:00,131.7
2018-02-15 10:57:00,131.8
2018-02-15 11:03:00,132.0
2018-02-15 11:06:00,132.2
2018-02-15 11:18:00,132.5
2018-02-15 14:18:00,132.4
2018-02-15 15:18:00,132.2
2018-02-15 18:21:00,132.3
2018-02-15 20:18:00,132.5
2018-02-15 20:39:00,132.4
2018-02-15 20:45:00,132.2
2018-02-16 04:06:00,132.3
2018-02-16 05:27:00,132.5
2018-02-16 05:30:00,132.4
2018-02-16 05:33:00,132.5
2018-02-16 05:39:00,132.4
2018-02-16 06:15:00,132.5
2018-02-16 06:18:00,132.4
2018-02-16 06:21:00,132.5
2018-02-16 06:24:00,132.4
2018-02-16 06:30:00,132.5
2018-02-16 06:33:00,132.4
2018-02-16 06:39:00,132.5
2018-02-16 06:42:00,132.4
2018-02-16 06:45:00,132.5
2018-02-16 09:00:00,132.4
2018-02-16 09:21:00,132.2
2018-02-16 09:42:00,132.0
2018-02-16 11:42:00,132.2
2018-02-16 13:21:00,132.0
2018-02-16 13:39:00,131.9
2018-02-16 19:48:00,132.0
2018-02-16 19:54:00,132.2
2018-02-16 20:18:00,132.0
2018-02-16 20:36:00,131.9
2018-02-16 23:33:00,132.0
2018-02-17 00:00:00,131.9
2018-02-17 12:15:00,131.7
2018-02-17 12:18:00,131.4
2018-02-17 12:36:00,131.5
2018-02-17 12:51:00,131.8
2018-02-17 13:48:00,131.7
2018-02-17 13:54:00,131.6
2018-02-17 13:57:00,131.4
2018-02-17 14:12:00,131.5
2018-02-17 18:09:00,131.8
2018-02-17 19:21:00,131.7
2018-02-17 19:51:00,131.8
2018-02-17 21:57:00,132.0
2018-02-18 00:00:00,132.2
2018-02-18 01:12:00,132.1
2018-02-18 01:57:00,131.9
2018-02-18 06:39:00,132.0
2018-02-18 09:33:00,132.2
2018-02-18 09:51:00,132.1
2018-02-18 11:06:00,131.9
2018-02-18 11:15:00,132.0
2018-02-18 12:57:00,131.9
2018-02-18 22:57:00,132.0
2018-02-19 13:48:00,131.9
2018-02-19 13:54:00,131.7
2018-02-19 14:00:00,131.4
2018-02-19 14:06:00,131.1
2018-02-19 14:18:00,130.9
2018-02-19 14:21:00,130.8
2018-02-19 14:27:00,130.5
2018-02-19 14:39:00,131.0
2018-02-19 14:42:00,131.2
2018-02-19 14:51:00,131.5
2018-02-19 15:12:00,131.8
2018-02-19 15:18:00,132.0
2018-02-19 15:27:00,132.2
2018-02-19 16:09:00,132.1
2018-02-19 16:18:00,131.9
2018-02-19 16:27:00,132.0
2018-02-19 16:36:00,132.2
2018-02-19 18:54:00,132.3
2018-02-19 19:45:00,132.5
2018-02-19 20:42:00,132.4
2018-02-19 21:18:00,132.5
2018-02-19 22:18:00,132.8
2018-02-19 22:45:00,133.0
2018-02-19 23:39:00,133.2
2018-02-19 23:54:00,133.1
2018-02-19 23:57:00,133.2
2018-02-20 02:27:00,133.1
2018-02-20 03:09:00,132.8
2018-02-20 03:12:00,132.5
2018-02-20 03:15:00,132.3
2018-02-20 03:18:00,132.2
2018-02-20 03:21:00,132.1
2018-02-20 03:33:00,131.9
2018-02-20 06:12:00,132.0
2018-02-20 14:54:00,131.9
2018-02-20 19:09:00,132.0
2018-02-20 23:18:00,132.2
2018-02-21 07:30:00,132.3
2018-02-21 07:33:00,132.2
2018-02-21 07:42:00,132.3
2018-02-21 07:45:00,132.2
2018-02-21 13:24:00,132.1
2018-02-21 14:51:00,131.9
2018-02-21 22:18:00,132.0
2018-02-21 23:00:00,132.2
2018-02-21 23:18:00,132.1
2018-02-22 12:09:00,132.3
2018-02-22 12:12:00,132.6
2018-02-22 12:15:00,133.1
2018-02-22 12:18:00,133.3
2018-02-22 12:45:00,133.6
2018-02-22 12:48:00,134.0
2018-02-22 12:54:00,133.5
2018-02-22 12:57:00,133.4
2018-02-22 13:00:00,133.1
2018-02-22 13:03:00,132.8
2018-02-22 13:09:00,132.5
2018-02-22 13:15:00,132.4
2018-02-22 13:18:00,132.2
2018-02-22 13:48:00,132.6
2018-02-22 13:54:00,132.9
2018-02-22 13:57:00,133.1
2018-02-22 14:24:00,132.8
2018-02-22 14:30:00,132.7
2018-02-22 14:33:00,132.5
2018-02-22 14:36:00,132.4
2018-02-22 14:39:00,132.1
2018-02-22 14:42:00,131.8
2018-02-22 14:45:00,131.7
2018-02-22 15:24:00,131.6
2018-02-22 15:30:00,131.4
2018-02-22 15:57:00,131.5
2018-02-22 16:09:00,131.7
2018-02-22 16:12:00,131.8
2018-02-22 16:57:00,132.0
2018-02-22 17:00:00,132.2
2018-02-22 17:06:00,132.5
2018-02-22 17:12:00,132.4
2018-02-22 17:18:00,132.2
2018-02-22 17:27:00,132.1
2018-02-22 17:48:00,131.9
2018-02-22 18:06:00,132.0
2018-02-22 19:45:00,132.2
2018-02-22 20:24:00,132.1
2018-02-22 21:36:00,132.2
2018-02-23 03:51:00,132.6
2018-02-23 03:54:00,134.6
2018-02-23 03:57:00,137.5
2018-02-23 04:00:00,142.5
2018-02-23 04:03:00,164.2
2018-02-23 04:06:00,164.6
2018-02-23 04:09:00,161.6
2018-02-23 04:15:00,156.0
2018-02-23 04:21:00,164.1
2018-02-23 04:24:00,167.7
2018-02-23 04:27:00,168.8
2018-02-23 04:30:00,169.0
2018-02-23 04:33:00,168.1
2018-02-23 04:36:00,166.5
2018-02-23 04:39:00,165.3
2018-02-23 04:42:00,164.4
2018-02-23 04:45:00,163.9
2018-02-23 04:48:00,163.0
2018-02-23 04:51:00,162.4
2018-02-23 04:54:00,161.1
2018-02-23 04:57:00,159.7
2018-02-23 05:00:00,158.7
2018-02-23 05:03:00,158.2
2018-02-23 05:06:00,158.5
2018-02-23 05:12:00,158.3
2018-02-23 05:15:00,157.8
2018-02-23 05:18:00,157.2
2018-02-23 05:21:00,156.5
2018-02-23 05:24:00,155.8
2018-02-23 05:27:00,155.1
2018-02-23 05:30:00,154.3
2018-02-23 05:33:00,153.7
2018-02-23 05:36:00,153.1
2018-02-23 05:39:00,152.7
2018-02-23 05:42:00,152.0
2018-02-23 05:45:00,151.4
2018-02-23 05:48:00,150.8
2018-02-23 05:51:00,150.2
2018-02-23 05:54:00,149.7
2018-02-23 05:57:00,149.2
2018-02-23 06:00:00,148.7
2018-02-23 06:03:00,148.1
2018-02-23 06:06:00,147.7
2018-02-23 06:09:00,147.2
2018-02-23 06:12:00,146.7
2018-02-23 06:15:00,146.2
2018-02-23 06:18:00,145.8
2018-02-23 06:21:00,145.5
2018-02-23 06:24:00,144.8
2018-02-23 06:27:00,144.0
2018-02-23 06:30:00,143.6
2018-02-23 06:33:00,143.4
2018-02-23 06:36:00,143.1
2018-02-23 06:39:00,142.8
2018-02-23 06:42:00,142.6
2018-02-23 06:45:00,142.3
2018-02-23 06:48:00,142.1
2018-02-23 06:51:00,141.8
2018-02-23 06:54:00,141.6
2018-02-23 06:57:00,141.4
2018-02-23 07:03:00,141.0
2018-02-23 07:09:00,140.8
2018-02-23 07:12:00,140.5
2018-02-23 07:18:00,140.9
2018-02-23 07:21:00,141.6
2018-02-23 07:24:00,141.4
2018-02-23 07:27:00,141.6
2018-02-23 07:33:00,141.5
2018-02-23 07:42:00,141.1
2018-02-23 07:45:00,141.0
2018-02-23 07:48:00,140.8
2018-02-23 07:51:00,140.6
2018-02-23 07:54:00,140.4
2018-02-23 07:57:00,140.3
2018-02-23 08:00:00,140.1
2018-02-23 08:03:00,140.0
2018-02-23 08:06:00,139.8
2018-02-23 08:12:00,139.5
2018-02-23 08:15:00,139.3
2018-02-23 08:21:00,139.1
2018-02-23 08:24:00,139.0
2018-02-23 08:27:00,138.8
2018-02-23 08:30:00,138.6
2018-02-23 08:33:00,138.5
2018-02-23 08:39:00,138.2
2018-02-23 08:45:00,138.0
2018-02-23 08:51:00,137.8
2018-02-23 08:54:00,137.7
2018-02-23 09:00:00,137.4
2018-02-23 09:03:00,137.3
2018-02-23 09:06:00,137.2
2018-02-23 09:12:00,137.0
2018-02-23 09:24:00,137.1
2018-02-23 09:30:00,137.3
2018-02-23 09:42:00,137.2
2018-02-23 09:48:00,137.0
2018-02-23 09:57:00,136.8
2018-02-23 10:03:00,136.6
2018-02-23 10:09:00,136.5
2018-02-23 10:15:00,136.3
2018-02-23 10:24:00,136.2
2018-02-23 10:33:00,136.0
2018-02-23 10:36:00,135.9
2018-02-23 11:06:00,135.7
2018-02-23 11:09:00,135.5
2018-02-23 11:36:00,135.4
2018-02-23 11:42:00,135.2
2018-02-23 12:00:00,135.0
2018-02-23 12:09:00,134.9
2018-02-23 12:42:00,134.7
2018-02-23 13:00:00,134.9
2018-02-23 13:12:00,134.7
2018-02-23 13:36:00,134.5
2018-02-23 13:48:00,134.4
2018-02-23 14:15:00,134.2
2018-02-23 15:15:00,134.0
2018-02-23 15:33:00,133.9
2018-02-23 17:09:00,133.7
2018-02-23 19:03:00,133.6
2018-02-23 21:15:00,133.4
2018-02-24 00:18:00,133.2
2018-02-24 00:45:00,133.3
2018-02-24 00:57:00,133.2
2018-02-24 08:48:00,133.1
2018-02-24 10:24:00,132.9
2018-02-24 10:36:00,133.1
2018-02-24 10:39:00,133.2
2018-02-24 10:45:00,133.1
2018-02-24 10:51:00,133.2
2018-02-24 10:54:00,133.4
2018-02-24 10:57:00,133.7
2018-02-24 11:00:00,133.8
2018-02-24 11:09:00,134.0
2018-02-24 11:12:00,134.1
2018-02-24 11:30:00,134.3
2018-02-24 11:33:00,134.2
2018-02-24 12:18:00,133.8
2018-02-24 12:51:00,134.0
2018-02-24 13:57:00,133.9
2018-02-24 14:51:00,133.7
2018-02-24 14:54:00,133.5
2018-02-24 14:57:00,133.2
2018-02-24 15:00:00,133.1
2018-02-24 15:09:00,133.2
2018-02-24 15:12:00,133.3
2018-02-24 15:18:00,133.5
2018-02-24 15:27:00,133.7
2018-02-24 15:39:00,133.8
2018-02-24 17:09:00,133.7
2018-02-24 18:36:00,133.8
2018-02-24 22:54:00,134.0
2018-02-24 23:18:00,134.1
2018-02-24 23:54:00,134.3
2018-02-25 00:24:00,134.5
2018-02-25 00:27:00,134.6
2018-02-25 01:09:00,134.8
2018-02-25 02:12:00,134.7
2018-02-25 02:45:00,134.5
2018-02-25 02:51:00,134.4
2018-02-25 03:57:00,134.5
2018-02-25 04:18:00,134.6
2018-02-25 08:12:00,134.8
2018-02-25 11:15:00,134.7
2018-02-25 12:24:00,134.5
2018-02-25 12:27:00,134.4
