,DateTime,RWL04
0,2018-01-01 05:15:00,133.7
1,2018-01-01 05:21:00,133.8
2,2018-01-01 05:39:00,134.0
3,2018-01-01 06:30:00,133.8
4,2018-01-01 06:33:00,133.7
5,2018-01-01 07:00:00,133.6
6,2018-01-01 07:03:00,133.7
7,2018-01-01 07:15:00,133.6
8,2018-01-01 07:24:00,133.7
9,2018-01-01 07:27:00,133.6
10,2018-01-01 11:36:00,133.7
11,2018-01-01 11:51:00,133.8
12,2018-01-01 22:27:00,134.0
13,2018-01-02 03:09:00,133.9
14,2018-01-02 04:42:00,133.7
15,2018-01-02 05:36:00,133.6
16,2018-01-02 06:48:00,133.3
17,2018-01-02 06:57:00,133.2
18,2018-01-02 08:18:00,133.3
19,2018-01-02 15:45:00,133.5
20,2018-01-02 19:33:00,133.7
21,2018-01-02 19:39:00,133.8
22,2018-01-02 19:57:00,133.7
23,2018-01-02 20:03:00,133.6
24,2018-01-03 09:15:00,133.1
25,2018-01-03 09:18:00,132.8
26,2018-01-03 09:30:00,133.0
27,2018-01-03 09:36:00,133.2
28,2018-01-03 09:42:00,133.3
29,2018-01-04 18:03:00,133.6
30,2018-01-04 18:09:00,133.7
31,2018-01-04 18:27:00,133.8
32,2018-01-04 19:36:00,134.0
33,2018-01-04 19:48:00,134.1
34,2018-01-04 20:06:00,134.0
35,2018-01-04 21:24:00,134.2
36,2018-01-04 22:30:00,134.4
37,2018-01-04 22:33:00,134.6
38,2018-01-04 22:39:00,134.2
39,2018-01-04 22:42:00,134.0
40,2018-01-04 22:45:00,133.9
41,2018-01-04 22:51:00,133.7
42,2018-01-04 22:57:00,133.6
43,2018-01-04 23:18:00,133.7
44,2018-01-04 23:27:00,133.6
45,2018-01-05 02:06:00,133.7
46,2018-01-05 02:36:00,133.8
47,2018-01-05 03:00:00,133.7
48,2018-01-05 03:15:00,133.8
49,2018-01-05 03:27:00,133.7
50,2018-01-05 04:03:00,133.8
51,2018-01-05 08:45:00,134.0
52,2018-01-05 08:51:00,134.1
53,2018-01-05 18:15:00,134.3
54,2018-01-05 23:12:00,134.2
55,2018-01-06 00:15:00,134.3
56,2018-01-06 00:33:00,134.6
57,2018-01-06 05:09:00,134.8
58,2018-01-06 05:21:00,135.0
59,2018-01-06 05:36:00,135.1
60,2018-01-06 06:33:00,135.3
61,2018-01-06 07:00:00,135.5
62,2018-01-06 07:09:00,135.6
63,2018-01-06 07:18:00,135.8
64,2018-01-06 07:45:00,135.5
65,2018-01-06 07:48:00,135.3
66,2018-01-06 07:51:00,135.5
67,2018-01-06 07:54:00,135.8
68,2018-01-06 07:57:00,136.3
69,2018-01-06 08:00:00,136.5
70,2018-01-06 08:03:00,136.7
71,2018-01-06 08:06:00,134.9
72,2018-01-06 08:09:00,134.3
73,2018-01-06 08:12:00,133.9
74,2018-01-06 08:15:00,133.7
75,2018-01-06 08:18:00,133.6
76,2018-01-06 09:15:00,133.7
77,2018-01-06 09:18:00,133.6
78,2018-01-06 10:15:00,133.1
79,2018-01-06 10:36:00,133.3
80,2018-01-06 16:33:00,133.6
81,2018-01-06 17:27:00,133.7
82,2018-01-06 18:30:00,133.8
83,2018-01-07 01:12:00,134.0
84,2018-01-07 01:30:00,134.1
85,2018-01-07 01:51:00,134.4
86,2018-01-07 01:57:00,134.2
87,2018-01-07 02:03:00,134.0
88,2018-01-07 02:06:00,133.8
89,2018-01-07 02:09:00,133.7
90,2018-01-07 02:21:00,133.6
91,2018-01-07 12:18:00,133.7
92,2018-01-07 12:30:00,133.6
93,2018-01-07 16:48:00,133.7
94,2018-01-07 16:54:00,133.6
95,2018-01-08 04:45:00,133.7
96,2018-01-08 04:57:00,133.8
97,2018-01-08 05:18:00,133.7
98,2018-01-08 05:24:00,133.6
99,2018-01-09 16:54:00,133.4
100,2018-01-09 17:39:00,133.5
101,2018-01-09 17:48:00,133.4
102,2018-01-09 18:03:00,133.5
103,2018-01-09 19:18:00,133.7
104,2018-01-09 19:24:00,133.8
105,2018-01-09 19:36:00,133.6
106,2018-01-09 19:54:00,133.4
107,2018-01-09 20:21:00,133.1
108,2018-01-10 05:36:00,133.2
109,2018-01-10 05:57:00,133.1
110,2018-01-10 06:00:00,133.3
111,2018-01-10 06:03:00,133.7
112,2018-01-10 06:06:00,133.9
113,2018-01-10 06:09:00,134.0
114,2018-01-10 06:12:00,133.8
115,2018-01-10 06:15:00,133.6
116,2018-01-10 06:27:00,133.4
117,2018-01-10 06:42:00,133.1
118,2018-01-10 14:18:00,133.2
119,2018-01-10 15:06:00,133.3
120,2018-01-10 17:18:00,133.6
121,2018-01-10 18:24:00,133.7
122,2018-01-10 18:27:00,133.6
123,2018-01-10 18:30:00,133.7
124,2018-01-10 19:03:00,133.8
125,2018-01-10 23:39:00,133.7
126,2018-01-11 01:00:00,133.6
127,2018-01-11 01:03:00,133.7
128,2018-01-11 01:09:00,133.6
129,2018-01-11 04:36:00,133.7
130,2018-01-11 04:51:00,133.8
131,2018-01-11 05:09:00,134.0
132,2018-01-11 05:18:00,134.1
133,2018-01-11 05:33:00,134.3
134,2018-01-11 05:51:00,134.6
135,2018-01-11 06:27:00,134.9
136,2018-01-11 06:30:00,135.0
137,2018-01-11 06:33:00,135.1
138,2018-01-11 06:39:00,135.3
139,2018-01-11 07:00:00,135.2
140,2018-01-11 08:03:00,134.9
141,2018-01-11 08:39:00,134.7
142,2018-01-11 09:03:00,134.5
143,2018-01-11 09:30:00,134.4
144,2018-01-11 10:54:00,134.2
145,2018-01-11 11:51:00,134.0
146,2018-01-11 13:27:00,133.9
147,2018-01-11 16:21:00,133.7
148,2018-01-11 17:18:00,133.6
149,2018-01-12 12:15:00,133.4
150,2018-01-12 12:18:00,133.5
151,2018-01-12 12:39:00,133.4
152,2018-01-12 12:42:00,133.5
153,2018-01-12 12:45:00,133.4
154,2018-01-13 10:24:00,133.1
155,2018-01-13 11:27:00,133.3
156,2018-01-13 11:45:00,133.6
157,2018-01-13 12:27:00,133.4
158,2018-01-13 12:33:00,133.1
159,2018-01-14 07:00:00,133.2
160,2018-01-14 10:12:00,133.1
161,2018-01-14 10:15:00,133.2
162,2018-01-14 10:21:00,133.1
163,2018-01-15 05:09:00,133.2
164,2018-01-15 10:09:00,133.1
165,2018-01-15 23:45:00,133.2
166,2018-01-15 23:48:00,133.3
167,2018-01-16 04:15:00,133.2
168,2018-01-16 05:30:00,133.3
169,2018-01-16 10:18:00,133.2
170,2018-01-16 10:21:00,133.1
171,2018-01-16 14:06:00,132.8
172,2018-01-16 14:09:00,132.5
173,2018-01-16 14:12:00,132.1
174,2018-01-16 14:18:00,132.2
175,2018-01-16 14:21:00,132.5
176,2018-01-16 14:24:00,132.8
177,2018-01-16 20:30:00,132.7
178,2018-01-16 21:42:00,132.8
179,2018-01-17 02:15:00,133.0
180,2018-01-17 03:12:00,133.2
181,2018-01-17 03:21:00,133.3
182,2018-01-17 03:45:00,133.2
183,2018-01-17 04:21:00,133.3
184,2018-01-17 10:57:00,133.2
185,2018-01-17 11:18:00,133.1
186,2018-01-18 01:24:00,133.2
187,2018-01-18 03:00:00,133.3
188,2018-01-18 11:27:00,133.2
189,2018-01-18 11:30:00,133.1
190,2018-01-19 08:54:00,132.8
191,2018-01-19 08:57:00,132.8
192,2018-01-19 09:12:00,132.8
193,2018-01-19 09:18:00,132.8
194,2018-01-20 12:00:00,132.8
195,2018-01-21 14:42:00,132.8
196,2018-01-21 15:33:00,132.5
197,2018-01-21 15:36:00,132.4
198,2018-01-21 15:39:00,132.1
199,2018-01-21 15:48:00,132.2
200,2018-01-21 15:54:00,132.5
201,2018-01-21 16:00:00,132.8
202,2018-01-22 01:27:00,133.0
203,2018-01-22 17:21:00,132.8
204,2018-01-22 20:15:00,133.0
205,2018-01-23 15:00:00,132.5
206,2018-01-23 15:03:00,132.4
207,2018-01-23 15:06:00,132.1
208,2018-01-23 15:15:00,132.2
209,2018-01-23 15:18:00,132.5
210,2018-01-23 15:21:00,132.8
211,2018-01-23 15:39:00,133.0
212,2018-01-23 15:45:00,132.9
213,2018-01-23 23:00:00,133.0
214,2018-01-23 23:12:00,132.9
215,2018-01-23 23:33:00,133.1
216,2018-01-23 23:36:00,133.2
217,2018-01-23 23:39:00,133.3
218,2018-01-23 23:51:00,133.1
219,2018-01-24 00:15:00,133.2
220,2018-01-24 00:18:00,133.3
221,2018-01-24 00:30:00,133.7
222,2018-01-24 00:57:00,133.6
223,2018-01-24 01:03:00,133.7
224,2018-01-24 01:06:00,134.0
225,2018-01-24 01:09:00,134.2
226,2018-01-24 01:39:00,134.0
227,2018-01-24 01:51:00,134.1
228,2018-01-24 01:54:00,134.0
229,2018-01-24 01:57:00,133.7
230,2018-01-24 02:00:00,133.8
231,2018-01-24 02:12:00,134.0
232,2018-01-24 02:30:00,134.1
233,2018-01-24 02:42:00,134.3
234,2018-01-24 02:54:00,134.2
235,2018-01-24 02:57:00,134.0
236,2018-01-24 03:03:00,134.2
237,2018-01-24 03:15:00,134.3
238,2018-01-24 03:18:00,134.1
239,2018-01-24 03:21:00,134.0
240,2018-01-24 03:30:00,134.1
241,2018-01-24 03:36:00,134.4
242,2018-01-24 04:15:00,134.2
243,2018-01-24 05:15:00,134.3
244,2018-01-24 06:24:00,134.6
245,2018-01-24 06:57:00,134.9
246,2018-01-24 07:00:00,135.0
247,2018-01-24 07:03:00,134.6
248,2018-01-24 07:06:00,133.9
249,2018-01-24 07:09:00,133.5
250,2018-01-24 07:12:00,133.1
251,2018-01-24 07:27:00,132.8
252,2018-01-24 16:06:00,132.5
253,2018-01-24 21:30:00,132.7
254,2018-01-24 21:39:00,132.8
255,2018-01-24 23:51:00,133.1
256,2018-01-24 23:54:00,133.3
257,2018-01-25 00:27:00,133.6
258,2018-01-25 00:48:00,133.1
259,2018-01-25 00:57:00,133.2
260,2018-01-25 01:15:00,133.3
261,2018-01-25 01:21:00,133.6
262,2018-01-25 01:33:00,133.7
263,2018-01-25 01:45:00,133.8
264,2018-01-25 02:18:00,133.6
265,2018-01-25 02:24:00,133.4
266,2018-01-25 02:33:00,133.5
267,2018-01-25 03:12:00,133.7
268,2018-01-25 03:18:00,133.8
269,2018-01-25 03:21:00,133.6
270,2018-01-25 03:30:00,133.4
271,2018-01-25 03:36:00,133.1
272,2018-01-25 06:03:00,133.2
273,2018-01-25 10:30:00,133.1
274,2018-01-25 20:57:00,133.2
275,2018-01-25 22:00:00,133.3
276,2018-01-26 03:33:00,133.6
277,2018-01-26 04:45:00,133.7
278,2018-01-26 05:51:00,133.8
279,2018-01-26 08:36:00,134.0
280,2018-01-26 08:54:00,133.9
281,2018-01-26 12:03:00,133.7
282,2018-01-26 12:12:00,133.8
283,2018-01-26 12:15:00,133.7
284,2018-01-26 12:57:00,133.8
285,2018-01-26 13:06:00,134.0
286,2018-01-26 13:12:00,134.2
287,2018-01-26 15:09:00,134.0
288,2018-01-26 16:24:00,133.8
289,2018-01-26 16:27:00,133.5
290,2018-01-26 16:45:00,133.7
291,2018-01-26 16:48:00,133.8
292,2018-01-26 16:57:00,134.0
293,2018-01-26 17:48:00,134.1
294,2018-01-26 17:54:00,134.0
295,2018-01-26 17:57:00,134.1
296,2018-01-26 21:57:00,134.3
297,2018-01-27 01:33:00,134.7
298,2018-01-27 06:09:00,134.8
299,2018-01-27 06:15:00,135.0
300,2018-01-27 06:21:00,135.2
301,2018-01-27 06:24:00,135.3
302,2018-01-27 06:30:00,135.5
303,2018-01-27 06:39:00,135.6
304,2018-01-27 06:45:00,135.8
305,2018-01-27 06:51:00,135.5
306,2018-01-27 06:54:00,135.2
307,2018-01-27 07:03:00,134.9
308,2018-01-27 08:03:00,135.0
309,2018-01-27 08:12:00,135.2
310,2018-01-27 08:15:00,135.3
311,2018-01-27 08:21:00,135.5
312,2018-01-27 08:45:00,135.4
313,2018-01-27 09:15:00,135.2
314,2018-01-27 09:30:00,134.9
315,2018-01-27 09:54:00,134.7
316,2018-01-27 10:06:00,134.5
317,2018-01-27 10:15:00,134.4
318,2018-01-27 10:42:00,134.0
319,2018-01-27 11:18:00,133.9
320,2018-01-27 12:21:00,133.7
321,2018-01-27 12:36:00,133.6
322,2018-01-27 14:33:00,133.4
323,2018-01-27 14:36:00,133.5
324,2018-01-27 15:51:00,133.4
325,2018-01-27 16:21:00,133.5
326,2018-01-28 03:42:00,133.7
327,2018-01-28 04:36:00,133.8
328,2018-01-28 04:45:00,134.0
329,2018-01-28 10:33:00,133.9
330,2018-01-28 11:09:00,133.7
331,2018-01-28 11:21:00,133.6
332,2018-01-28 14:36:00,133.4
333,2018-01-28 15:00:00,133.1
334,2018-01-28 15:36:00,133.2
335,2018-01-28 15:39:00,133.3
336,2018-01-28 15:48:00,133.5
337,2018-01-28 19:03:00,133.7
338,2018-01-28 20:39:00,133.8
339,2018-01-28 22:51:00,133.7
340,2018-01-28 23:06:00,133.6
341,2018-01-28 23:54:00,133.7
342,2018-01-29 01:42:00,133.8
343,2018-01-29 10:36:00,133.7
344,2018-01-29 11:24:00,133.6
345,2018-01-29 14:30:00,133.4
346,2018-01-29 15:42:00,133.1
347,2018-01-29 16:30:00,132.8
348,2018-01-30 05:09:00,133.0
349,2018-01-30 06:27:00,133.2
350,2018-01-30 08:12:00,133.3
351,2018-01-30 08:30:00,133.2
352,2018-01-30 08:36:00,133.1
353,2018-01-30 12:06:00,132.8
354,2018-01-30 12:12:00,132.7
355,2018-01-30 12:15:00,132.8
356,2018-01-30 14:30:00,132.7
357,2018-01-30 15:27:00,132.5
358,2018-01-30 15:48:00,132.4
359,2018-01-30 15:54:00,132.1
360,2018-01-30 16:03:00,131.9
361,2018-01-30 16:06:00,132.0
362,2018-01-30 16:09:00,132.2
363,2018-01-30 16:15:00,132.5
364,2018-01-30 17:06:00,132.8
365,2018-01-30 18:57:00,132.7
366,2018-01-30 19:06:00,132.5
367,2018-01-30 19:18:00,132.4
368,2018-01-30 19:24:00,132.2
369,2018-01-30 19:36:00,132.1
370,2018-01-30 20:03:00,132.2
371,2018-01-30 20:09:00,132.3
372,2018-01-30 20:12:00,132.5
373,2018-01-30 20:36:00,132.8
374,2018-01-31 03:51:00,133.0
375,2018-01-31 10:30:00,133.2
376,2018-01-31 10:33:00,133.3
377,2018-01-31 10:42:00,133.2
378,2018-01-31 10:45:00,133.1
379,2018-01-31 14:54:00,132.8
380,2018-01-31 20:48:00,132.7
381,2018-01-31 21:12:00,132.8
382,2018-02-01 09:12:00,132.7
383,2018-02-01 09:15:00,132.5
384,2018-02-01 10:54:00,132.4
385,2018-02-01 11:00:00,132.5
386,2018-02-01 11:03:00,132.4
387,2018-02-01 11:12:00,132.2
388,2018-02-01 12:21:00,132.3
389,2018-02-01 19:24:00,132.5
390,2018-02-02 11:48:00,132.4
391,2018-02-02 12:15:00,132.2
392,2018-02-02 12:18:00,132.1
393,2018-02-02 12:24:00,131.8
394,2018-02-02 12:42:00,132.0
395,2018-02-02 13:00:00,132.2
396,2018-02-02 15:24:00,132.1
397,2018-02-02 16:09:00,132.2
398,2018-02-02 21:18:00,132.3
399,2018-02-02 21:24:00,132.2
400,2018-02-02 21:30:00,132.3
401,2018-02-02 21:39:00,132.5
402,2018-02-02 23:12:00,132.4
403,2018-02-03 04:18:00,132.5
404,2018-02-03 04:48:00,132.4
405,2018-02-03 06:33:00,132.2
406,2018-02-03 11:27:00,132.0
407,2018-02-03 11:30:00,131.8
408,2018-02-03 11:39:00,132.0
409,2018-02-03 11:45:00,132.2
410,2018-02-03 12:12:00,132.1
411,2018-02-03 12:21:00,132.2
412,2018-02-03 14:12:00,132.1
413,2018-02-03 14:36:00,132.2
414,2018-02-03 22:39:00,132.3
415,2018-02-03 23:54:00,132.5
416,2018-02-04 14:15:00,132.4
417,2018-02-04 14:18:00,132.2
418,2018-02-04 21:21:00,132.3
419,2018-02-04 22:06:00,132.5
420,2018-02-04 23:45:00,132.4
421,2018-02-05 00:15:00,132.5
422,2018-02-05 14:39:00,132.4
423,2018-02-05 20:42:00,132.5
424,2018-02-05 20:51:00,132.5
425,2018-02-05 20:54:00,132.5
426,2018-02-05 20:57:00,132.5
427,2018-02-05 21:12:00,132.5
428,2018-02-06 12:00:00,132.5
429,2018-02-07 14:45:00,132.4
430,2018-02-07 14:48:00,132.2
431,2018-02-07 21:42:00,132.3
432,2018-02-07 22:45:00,132.3
433,2018-02-08 12:00:00,132.3
434,2018-02-09 10:48:00,132.2
435,2018-02-09 10:51:00,131.9
436,2018-02-09 11:00:00,132.0
437,2018-02-09 11:03:00,132.2
438,2018-02-09 11:15:00,132.5
439,2018-02-09 11:27:00,132.4
440,2018-02-09 11:33:00,132.5
441,2018-02-09 12:24:00,132.4
442,2018-02-09 12:27:00,131.8
443,2018-02-09 12:30:00,131.7
444,2018-02-09 12:39:00,131.8
445,2018-02-09 12:42:00,132.0
446,2018-02-09 12:45:00,132.2
447,2018-02-09 12:54:00,132.5
448,2018-02-10 06:06:00,132.7
449,2018-02-10 06:42:00,132.8
450,2018-02-10 17:42:00,132.7
451,2018-02-10 17:45:00,132.5
452,2018-02-10 19:30:00,132.4
453,2018-02-10 19:54:00,132.2
454,2018-02-10 21:18:00,132.3
455,2018-02-10 22:24:00,132.2
456,2018-02-10 22:27:00,132.3
457,2018-02-10 22:51:00,132.2
458,2018-02-11 03:18:00,132.3
459,2018-02-11 05:06:00,132.5
460,2018-02-11 10:18:00,132.4
461,2018-02-11 10:21:00,132.2
462,2018-02-11 10:30:00,132.0
463,2018-02-11 10:45:00,132.2
464,2018-02-11 10:57:00,132.1
465,2018-02-11 11:06:00,131.9
466,2018-02-11 11:15:00,132.0
467,2018-02-11 11:21:00,132.2
468,2018-02-11 13:45:00,132.1
469,2018-02-11 13:48:00,132.2
470,2018-02-11 14:24:00,132.1
471,2018-02-11 19:03:00,132.2
472,2018-02-11 19:33:00,132.1
473,2018-02-11 19:36:00,132.2
474,2018-02-11 19:39:00,132.1
475,2018-02-11 19:45:00,132.2
476,2018-02-12 06:33:00,132.3
477,2018-02-12 06:45:00,132.2
478,2018-02-12 11:03:00,132.1
479,2018-02-12 11:30:00,131.8
480,2018-02-12 11:33:00,131.7
481,2018-02-12 11:36:00,131.8
482,2018-02-12 11:39:00,131.7
483,2018-02-12 11:51:00,131.8
484,2018-02-12 12:03:00,132.0
485,2018-02-12 17:12:00,132.2
486,2018-02-12 17:18:00,132.5
487,2018-02-12 17:45:00,132.4
488,2018-02-12 17:48:00,132.2
489,2018-02-12 18:15:00,132.1
490,2018-02-12 18:27:00,132.2
491,2018-02-12 18:30:00,132.1
492,2018-02-12 19:57:00,132.2
493,2018-02-12 20:03:00,132.1
494,2018-02-12 20:06:00,132.2
495,2018-02-12 21:57:00,132.3
496,2018-02-13 04:51:00,132.5
497,2018-02-13 07:15:00,132.4
498,2018-02-13 07:42:00,132.5
499,2018-02-13 09:30:00,132.4
500,2018-02-13 09:45:00,132.2
501,2018-02-13 11:30:00,132.1
502,2018-02-13 11:39:00,132.2
503,2018-02-14 05:00:00,132.3
504,2018-02-14 05:06:00,132.5
505,2018-02-14 09:36:00,132.4
506,2018-02-14 10:48:00,132.2
507,2018-02-14 10:54:00,132.1
508,2018-02-14 11:24:00,132.2
509,2018-02-14 15:06:00,132.1
510,2018-02-14 16:33:00,132.2
511,2018-02-15 00:33:00,132.3
512,2018-02-15 00:54:00,132.5
513,2018-02-15 10:42:00,132.4
514,2018-02-15 10:45:00,132.1
515,2018-02-15 10:48:00,131.8
516,2018-02-15 10:51:00,131.7
517,2018-02-15 10:57:00,131.8
518,2018-02-15 11:03:00,132.0
519,2018-02-15 11:06:00,132.2
520,2018-02-15 11:18:00,132.5
521,2018-02-15 14:18:00,132.4
522,2018-02-15 15:18:00,132.2
523,2018-02-15 18:21:00,132.3
524,2018-02-15 20:18:00,132.5
525,2018-02-15 20:39:00,132.4
526,2018-02-15 20:45:00,132.2
527,2018-02-16 04:06:00,132.3
528,2018-02-16 05:27:00,132.5
529,2018-02-16 05:30:00,132.4
530,2018-02-16 05:33:00,132.5
531,2018-02-16 05:39:00,132.4
532,2018-02-16 06:15:00,132.5
533,2018-02-16 06:18:00,132.4
534,2018-02-16 06:21:00,132.5
535,2018-02-16 06:24:00,132.4
536,2018-02-16 06:30:00,132.5
537,2018-02-16 06:33:00,132.4
538,2018-02-16 06:39:00,132.5
539,2018-02-16 06:42:00,132.4
540,2018-02-16 06:45:00,132.5
541,2018-02-16 09:00:00,132.4
542,2018-02-16 09:21:00,132.2
543,2018-02-16 09:42:00,132.0
544,2018-02-16 11:42:00,132.2
545,2018-02-16 13:21:00,132.0
546,2018-02-16 13:39:00,131.9
547,2018-02-16 19:48:00,132.0
548,2018-02-16 19:54:00,132.2
549,2018-02-16 20:18:00,132.0
550,2018-02-16 20:36:00,131.9
551,2018-02-16 23:33:00,132.0
552,2018-02-17 00:00:00,131.9
553,2018-02-17 12:15:00,131.7
554,2018-02-17 12:18:00,131.4
555,2018-02-17 12:36:00,131.5
556,2018-02-17 12:51:00,131.8
557,2018-02-17 13:48:00,131.7
558,2018-02-17 13:54:00,131.6
559,2018-02-17 13:57:00,131.4
560,2018-02-17 14:12:00,131.5
561,2018-02-17 18:09:00,131.8
562,2018-02-17 19:21:00,131.7
563,2018-02-17 19:51:00,131.8
564,2018-02-17 21:57:00,132.0
565,2018-02-18 00:00:00,132.2
566,2018-02-18 01:12:00,132.1
567,2018-02-18 01:57:00,131.9
568,2018-02-18 06:39:00,132.0
569,2018-02-18 09:33:00,132.2
570,2018-02-18 09:51:00,132.1
571,2018-02-18 11:06:00,131.9
572,2018-02-18 11:15:00,132.0
573,2018-02-18 12:57:00,131.9
574,2018-02-18 22:57:00,132.0
575,2018-02-19 13:48:00,131.9
576,2018-02-19 13:54:00,131.7
577,2018-02-19 14:00:00,131.4
578,2018-02-19 14:06:00,131.1
579,2018-02-19 14:18:00,130.9
580,2018-02-19 14:21:00,130.8
581,2018-02-19 14:27:00,130.5
582,2018-02-19 14:39:00,131.0
583,2018-02-19 14:42:00,131.2
584,2018-02-19 14:51:00,131.5
585,2018-02-19 15:12:00,131.8
586,2018-02-19 15:18:00,132.0
587,2018-02-19 15:27:00,132.2
588,2018-02-19 16:09:00,132.1
589,2018-02-19 16:18:00,131.9
590,2018-02-19 16:27:00,132.0
591,2018-02-19 16:36:00,132.2
592,2018-02-19 18:54:00,132.3
593,2018-02-19 19:45:00,132.5
594,2018-02-19 20:42:00,132.4
595,2018-02-19 21:18:00,132.5
596,2018-02-19 22:18:00,132.8
597,2018-02-19 22:45:00,133.0
598,2018-02-19 23:39:00,133.2
599,2018-02-19 23:54:00,133.1
600,2018-02-19 23:57:00,133.2
601,2018-02-20 02:27:00,133.1
602,2018-02-20 03:09:00,132.8
603,2018-02-20 03:12:00,132.5
604,2018-02-20 03:15:00,132.3
605,2018-02-20 03:18:00,132.2
606,2018-02-20 03:21:00,132.1
607,2018-02-20 03:33:00,131.9
608,2018-02-20 06:12:00,132.0
609,2018-02-20 14:54:00,131.9
610,2018-02-20 19:09:00,132.0
611,2018-02-20 23:18:00,132.2
612,2018-02-21 07:30:00,132.3
613,2018-02-21 07:33:00,132.2
614,2018-02-21 07:42:00,132.3
615,2018-02-21 07:45:00,132.2
616,2018-02-21 13:24:00,132.1
617,2018-02-21 14:51:00,131.9
618,2018-02-21 22:18:00,132.0
619,2018-02-21 23:00:00,132.2
620,2018-02-21 23:18:00,132.1
621,2018-02-22 12:09:00,132.3
622,2018-02-22 12:12:00,132.6
623,2018-02-22 12:15:00,133.1
624,2018-02-22 12:18:00,133.3
625,2018-02-22 12:45:00,133.6
626,2018-02-22 12:48:00,134.0
627,2018-02-22 12:54:00,133.5
628,2018-02-22 12:57:00,133.4
629,2018-02-22 13:00:00,133.1
630,2018-02-22 13:03:00,132.8
631,2018-02-22 13:09:00,132.5
632,2018-02-22 13:15:00,132.4
633,2018-02-22 13:18:00,132.2
634,2018-02-22 13:48:00,132.6
635,2018-02-22 13:54:00,132.9
636,2018-02-22 13:57:00,133.1
637,2018-02-22 14:24:00,132.8
638,2018-02-22 14:30:00,132.7
639,2018-02-22 14:33:00,132.5
640,2018-02-22 14:36:00,132.4
641,2018-02-22 14:39:00,132.1
642,2018-02-22 14:42:00,131.8
643,2018-02-22 14:45:00,131.7
644,2018-02-22 15:24:00,131.6
645,2018-02-22 15:30:00,131.4
646,2018-02-22 15:57:00,131.5
647,2018-02-22 16:09:00,131.7
648,2018-02-22 16:12:00,131.8
649,2018-02-22 16:57:00,132.0
650,2018-02-22 17:00:00,132.2
651,2018-02-22 17:06:00,132.5
652,2018-02-22 17:12:00,132.4
653,2018-02-22 17:18:00,132.2
654,2018-02-22 17:27:00,132.1
655,2018-02-22 17:48:00,131.9
656,2018-02-22 18:06:00,132.0
657,2018-02-22 19:45:00,132.2
658,2018-02-22 20:24:00,132.1
659,2018-02-22 21:36:00,132.2
660,2018-02-23 03:51:00,132.6
661,2018-02-23 03:54:00,134.6
662,2018-02-23 03:57:00,137.5
663,2018-02-23 04:00:00,142.5
664,2018-02-23 04:03:00,164.2
665,2018-02-23 04:06:00,164.6
666,2018-02-23 04:09:00,161.6
667,2018-02-23 04:15:00,156.0
668,2018-02-23 04:21:00,164.1
669,2018-02-23 04:24:00,167.7
670,2018-02-23 04:27:00,168.8
671,2018-02-23 04:30:00,169.0
672,2018-02-23 04:33:00,168.1
673,2018-02-23 04:36:00,166.5
674,2018-02-23 04:39:00,165.3
675,2018-02-23 04:42:00,164.4
676,2018-02-23 04:45:00,163.9
677,2018-02-23 04:48:00,163.0
678,2018-02-23 04:51:00,162.4
679,2018-02-23 04:54:00,161.1
680,2018-02-23 04:57:00,159.7
681,2018-02-23 05:00:00,158.7
682,2018-02-23 05:03:00,158.2
683,2018-02-23 05:06:00,158.5
684,2018-02-23 05:12:00,158.3
685,2018-02-23 05:15:00,157.8
686,2018-02-23 05:18:00,157.2
687,2018-02-23 05:21:00,156.5
688,2018-02-23 05:24:00,155.8
689,2018-02-23 05:27:00,155.1
690,2018-02-23 05:30:00,154.3
691,2018-02-23 05:33:00,153.7
692,2018-02-23 05:36:00,153.1
693,2018-02-23 05:39:00,152.7
694,2018-02-23 05:42:00,152.0
695,2018-02-23 05:45:00,151.4
696,2018-02-23 05:48:00,150.8
697,2018-02-23 05:51:00,150.2
698,2018-02-23 05:54:00,149.7
699,2018-02-23 05:57:00,149.2
700,2018-02-23 06:00:00,148.7
701,2018-02-23 06:03:00,148.1
702,2018-02-23 06:06:00,147.7
703,2018-02-23 06:09:00,147.2
704,2018-02-23 06:12:00,146.7
705,2018-02-23 06:15:00,146.2
706,2018-02-23 06:18:00,145.8
707,2018-02-23 06:21:00,145.5
708,2018-02-23 06:24:00,144.8
709,2018-02-23 06:27:00,144.0
710,2018-02-23 06:30:00,143.6
711,2018-02-23 06:33:00,143.4
712,2018-02-23 06:36:00,143.1
713,2018-02-23 06:39:00,142.8
714,2018-02-23 06:42:00,142.6
715,2018-02-23 06:45:00,142.3
716,2018-02-23 06:48:00,142.1
717,2018-02-23 06:51:00,141.8
718,2018-02-23 06:54:00,141.6
719,2018-02-23 06:57:00,141.4
720,2018-02-23 07:03:00,141.0
721,2018-02-23 07:09:00,140.8
722,2018-02-23 07:12:00,140.5
723,2018-02-23 07:18:00,140.9
724,2018-02-23 07:21:00,141.6
725,2018-02-23 07:24:00,141.4
726,2018-02-23 07:27:00,141.6
727,2018-02-23 07:33:00,141.5
728,2018-02-23 07:42:00,141.1
729,2018-02-23 07:45:00,141.0
730,2018-02-23 07:48:00,140.8
731,2018-02-23 07:51:00,140.6
732,2018-02-23 07:54:00,140.4
733,2018-02-23 07:57:00,140.3
734,2018-02-23 08:00:00,140.1
735,2018-02-23 08:03:00,140.0
