time,consumption,name,category,description,pid,mainThreadIndex,itération
3791.014513,18980238,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3800.49219,5069308,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3810.47907,6137425,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3820.47888,5654229,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3830.477646,6145901,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3840.478673,6056891,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3850.477964,5823771,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3860.477791,6056892,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3870.478712,5230374,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3880.524371,6667243,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3890.477373,7065667,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3900.480657,7040236,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3910.854977,7125006,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3920.450258,6836786,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3930.487345,6290012,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3940.479841,7311503,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3950.473697,7332696,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3960.485702,6069607,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3970.485105,5781385,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3980.486454,5637275,Power: DRAM,power,Consumption of the dram domain,72881,0,1
3990.476287,5607605,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4000.478107,5302429,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4010.478792,5878873,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4020.47852,5641513,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4030.477648,5628798,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4040.502042,5794101,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4050.4791,5993313,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4060.483053,5980598,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4070.47882,6629096,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4080.478288,5391439,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4090.478329,5149841,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4100.479613,6285774,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4110.477028,6497701,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4120.480478,6116231,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4130.477828,6171332,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4140.478557,5955167,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4150.479185,6243388,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4160.476254,5692376,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4170.479461,6006029,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4180.478158,5984836,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4190.482277,6205241,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4200.478396,6290012,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4210.479094,6061130,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4220.481155,5950927,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4230.475818,5692376,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4240.47705,5671184,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4250.479196,6082323,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4260.481887,5569458,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4270.476638,5785624,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4280.478419,4531012,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4290.476811,5654229,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4300.486873,6078085,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4310.476153,6128947,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4320.4802,6006029,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4330.47975,6891886,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4340.480589,6730821,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4350.481017,6251865,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4360.475581,5649991,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4370.475181,5675422,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4380.484576,6061130,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4390.481777,7239447,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4400.481222,6497701,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4410.477501,5654230,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4420.477045,5671183,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4430.475358,5450778,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4440.476913,5658468,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4450.475309,5739000,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4460.475105,5666945,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4470.478484,5798340,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4480.481032,6506178,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4490.478706,5739000,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4500.480785,5989075,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4510.47975,5747477,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4520.479456,5709330,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4530.481548,5980598,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4540.479261,5641513,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4550.481571,5802578,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4560.478032,5251567,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4570.475895,5794101,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4580.479406,6014506,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4590.477214,5323622,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4600.489446,6849501,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4610.484167,7536146,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4620.485261,9015402,Power: DRAM,power,Consumption of the dram domain,72881,0,1
4630.48042,6930033,Power: DRAM,power,Consumption of the dram domain,72881,0,1
