time,consumption,name,category,description,pid,mainThreadIndex,itération
3444.668891,10931226,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3450.723471,2916125,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3460.724921,5997551,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3470.723794,5946690,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3480.722577,6196763,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3490.724838,5700853,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3500.722038,5815295,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3510.710222,6124708,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3520.749459,6162855,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3530.722482,5917020,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3540.722689,5768670,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3550.738184,5713568,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3560.722154,5870396,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3570.724806,6425645,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3580.724182,6438361,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3590.72447,6268820,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3600.72311,6065368,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3610.724429,5828010,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3620.725281,6387499,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3630.721848,6281535,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3640.723523,5514356,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3650.72305,6192526,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3660.724344,6480746,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3670.724108,6285774,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3681.92201,8205837,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3690.7241,6184049,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3700.723852,6234910,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3710.725026,7086860,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3720.726652,7379320,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3730.725504,6201002,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3740.726611,6777446,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3750.723075,6934272,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3760.724222,6357829,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3770.723963,5616082,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3780.725216,5972120,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3790.723535,6387499,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3800.722679,6667243,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3810.723878,6557041,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3820.724725,6205241,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3830.723462,6362067,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3840.723786,6862216,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3850.723253,6230673,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3860.724724,6853739,Power: DRAM,power,Consumption of the dram domain,78787,0,7
3870.722466,6052653,Power: DRAM,power,Consumption of the dram domain,78787,0,7
