time,CPU_Consumption,category,pid,mainThreadIndex,itération
3764.888662,115661621,power,88607,0,17
3765.731628,112796360,power,82727,0,11
3769.163768,112881131,power,86661,0,15
3769.763965,117221408,power,76794,0,5
3769.935802,112355550,power,84651,0,13
3770.686376,115932888,power,80758,0,9
3770.723963,112728543,power,78787,0,7
3774.290938,118103027,power,74879,0,3
3774.889661,114559597,power,88607,0,17
3775.75656,114050971,power,82727,0,11
3779.16243,103251139,power,86661,0,15
3779.760345,115492079,power,76794,0,5
3779.936501,113084581,power,84651,0,13
3780.684126,118984647,power,80758,0,9
3780.725216,114288330,power,78787,0,7
3784.291057,117272271,power,74879,0,3
3784.886531,117865669,power,88607,0,17
3785.731965,113152398,power,82727,0,11
3789.162926,113542345,power,86661,0,15
3789.760432,116373698,power,76794,0,5
3789.937642,111423069,power,84651,0,13
3790.685237,116644965,power,80758,0,9
3790.723535,116424560,power,78787,0,7
3791.014513,271775987,power,72881,0,1
3794.288418,118696425,power,74879,0,3
3794.889062,115441216,power,88607,0,17
3795.733151,113288031,power,82727,0,11
3799.163538,113830567,power,86661,0,15
3799.760103,113864475,power,76794,0,5
3799.936288,113135444,power,84651,0,13
3800.49219,89653863,power,72881,0,1
3800.683438,118950738,power,80758,0,9
3800.722679,112508138,power,78787,0,7
3804.886862,118391249,power,88607,0,17
3804.899468,117390951,power,74879,0,3
3805.731447,113389757,power,82727,0,11
3809.162376,112186008,power,86661,0,15
3809.761262,114898682,power,76794,0,5
3809.937577,113355848,power,84651,0,13
3810.47907,103624132,power,72881,0,1
3810.682091,117950439,power,80758,0,9
3810.723878,116339790,power,78787,0,7
3814.292317,103047688,power,74879,0,3
3814.889768,115288628,power,88607,0,17
3815.734084,113559299,power,82727,0,11
3819.162821,113152398,power,86661,0,15
3819.759207,113016764,power,76794,0,5
3819.935751,113118490,power,84651,0,13
3820.47888,111660427,power,72881,0,1
3820.682924,117611355,power,80758,0,9
3820.724725,114067925,power,78787,0,7
3824.291073,113796658,power,74879,0,3
3824.889283,116322836,power,88607,0,17
3825.730812,113932292,power,82727,0,11
3829.161675,113932291,power,86661,0,15
3829.759657,114220513,power,76794,0,5
3829.9386,114576551,power,84651,0,13
3830.477646,115458171,power,72881,0,1
3830.683408,119188097,power,80758,0,9
3830.723462,117730035,power,78787,0,7
3834.291425,113372803,power,74879,0,3
3834.890218,118594699,power,88607,0,17
3835.869037,112711589,power,82727,0,11
3839.163222,111897787,power,86661,0,15
3839.758757,116797553,power,76794,0,5
3839.935738,115678576,power,84651,0,13
3840.478673,117865668,power,72881,0,1
3840.684506,117424859,power,80758,0,9
3840.723786,115576850,power,78787,0,7
3844.292366,113186306,power,74879,0,3
3844.889133,115729438,power,88607,0,17
3845.732398,112660725,power,82727,0,11
3849.163363,113525390,power,86661,0,15
3849.937613,113355848,power,84651,0,13
3850.232232,116102431,power,76794,0,5
3850.477964,114966499,power,72881,0,1
3850.682626,118662516,power,80758,0,9
3850.723253,115068224,power,78787,0,7
3854.288861,113423666,power,74879,0,3
3854.891099,107404921,power,88607,0,17
3855.734183,113949246,power,82727,0,11
3859.163838,111660428,power,86661,0,15
3859.759462,118509928,power,76794,0,5
3859.937084,114084880,power,84651,0,13
3860.477791,117153591,power,72881,0,1
3860.684515,117933486,power,80758,0,9
3860.724724,116577148,power,78787,0,7
3864.578614,122765435,power,74879,0,3
3864.891103,116882324,power,88607,0,17
3865.732992,112338596,power,82727,0,11
3869.164736,111541748,power,86661,0,15
3869.759195,117560493,power,76794,0,5
3869.935226,115729438,power,84651,0,13
3870.478712,118374295,power,72881,0,1
3870.682707,118374294,power,80758,0,9
3870.722466,113966200,power,78787,0,7
3874.256108,100131565,power,74879,0,3
3874.892183,116797553,power,88607,0,17
3875.736876,112491184,power,82727,0,11
3879.165787,112338596,power,86661,0,15
3879.760723,118815104,power,76794,0,5
3879.936645,114101834,power,84651,0,13
3880.524371,118408203,power,72881,0,1
3880.681577,119408502,power,80758,0,9
3880.727584,115695530,power,78787,0,7
3884.486907,113203260,power,74879,0,3
3884.889381,117034912,power,88607,0,17
3885.733859,112423367,power,82727,0,11
3889.162519,113474528,power,86661,0,15
3889.758904,105760363,power,76794,0,5
3889.936646,115424262,power,84651,0,13
3890.477373,112813314,power,72881,0,1
3890.684614,117543538,power,80758,0,9
3890.724638,113576253,power,78787,0,7
3894.336103,113237169,power,74879,0,3
3894.890667,117373997,power,88607,0,17
3895.73403,113254123,power,82727,0,11
3899.16338,114339193,power,86661,0,15
3899.845428,129343668,power,76794,0,5
3899.936799,113525390,power,84651,0,13
3900.480657,114491780,power,72881,0,1
3900.684835,118408203,power,80758,0,9
3900.724649,117594401,power,78787,0,7
3904.289273,112491184,power,74879,0,3
3904.94248,117967393,power,88607,0,17
3905.733463,114152697,power,82727,0,11
3909.163662,113101535,power,86661,0,15
3909.760546,107337104,power,76794,0,5
3910.11772,109541152,power,84651,0,13
3910.686049,118018257,power,80758,0,9
3910.724018,116373698,power,78787,0,7
3910.854977,114627415,power,72881,0,1
3914.289716,113559299,power,74879,0,3
3914.888757,116119385,power,88607,0,17
3915.732931,115017361,power,82727,0,11
3919.164609,113830566,power,86661,0,15
3919.75942,117713081,power,76794,0,5
3919.936462,112406412,power,84651,0,13
3920.450258,112270779,power,72881,0,1
3920.685187,117373996,power,80758,0,9
3920.723453,114135742,power,78787,0,7
3924.288689,116000705,power,74879,0,3
3924.889005,116221110,power,88607,0,17
3925.733288,113694933,power,82727,0,11
3929.163478,115763347,power,86661,0,15
3929.760555,119272867,power,76794,0,5
3929.93815,112152100,power,84651,0,13
3930.487345,113101535,power,72881,0,1
3930.684051,119001601,power,80758,0,9
3930.72534,111796061,power,78787,0,7
3934.289685,115898980,power,74879,0,3
3934.890543,117102729,power,88607,0,17
3935.731628,113559299,power,82727,0,11
3939.164982,111440023,power,86661,0,15
3939.758781,118560791,power,76794,0,5
3939.935624,111982557,power,84651,0,13
3940.479841,114966499,power,72881,0,1
3940.683991,117187500,power,80758,0,9
3940.724799,110643175,power,78787,0,7
3944.362285,116814508,power,74879,0,3
3944.888109,115509033,power,88607,0,17
3945.733703,109914143,power,82727,0,11
3949.16504,117051866,power,86661,0,15
3949.758097,117967394,power,76794,0,5
3949.938583,111948650,power,84651,0,13
3950.473697,116424560,power,72881,0,1
3950.723044,102810330,power,78787,0,7
3950.839115,119289822,power,80758,0,9
3954.26333,117001004,power,74879,0,3
3954.886798,118984647,power,88607,0,17
3955.734669,110015870,power,82727,0,11
3959.164681,115865071,power,86661,0,15
3959.758236,118374295,power,76794,0,5
3959.936567,112813313,power,84651,0,13
3960.485702,113830567,power,72881,0,1
3960.684189,117085774,power,80758,0,9
3960.724475,112864177,power,78787,0,7
3964.444019,116729736,power,74879,0,3
3964.889789,118679470,power,88607,0,17
3966.167033,109032525,power,82727,0,11
3969.20554,116475424,power,86661,0,15
3969.758338,119900173,power,76794,0,5
3969.936898,114305285,power,84651,0,13
3970.485105,114847819,power,72881,0,1
3970.681903,119001601,power,80758,0,9
3970.722817,114034016,power,78787,0,7
3974.256526,123392741,power,74879,0,3
3974.891918,118442112,power,88607,0,17
3975.734397,112287733,power,82727,0,11
3979.162182,116763644,power,86661,0,15
3979.759406,120256212,power,76794,0,5
3979.936599,112118191,power,84651,0,13
3980.486454,103980170,power,72881,0,1
3980.681324,118916829,power,80758,0,9
3980.721092,115424263,power,78787,0,7
3984.380814,101860894,power,74879,0,3
3984.893953,118289523,power,88607,0,17
3985.73462,112050374,power,82727,0,11
3989.161615,114847819,power,86661,0,15
3989.759598,118849013,power,76794,0,5
3989.936483,114101834,power,84651,0,13
3990.476287,116984050,power,72881,0,1
3990.682306,117170546,power,80758,0,9
3990.722051,113576253,power,78787,0,7
3994.289144,115152995,power,74879,0,3
3994.888978,119171143,power,88607,0,17
3995.73477,112711589,power,82727,0,11
3999.163404,115441217,power,86661,0,15
3999.758733,118594699,power,76794,0,5
3999.935958,112542046,power,84651,0,13
4000.478107,117730034,power,72881,0,1
4000.681018,119645860,power,80758,0,9
4000.722055,115102132,power,78787,0,7
4004.290207,114898681,power,74879,0,3
4004.891769,113525390,power,88607,0,17
4005.732909,112101237,power,82727,0,11
4009.160824,116780599,power,86661,0,15
4009.760163,119815403,power,76794,0,5
4009.941558,113423665,power,84651,0,13
4010.478792,117679172,power,72881,0,1
4010.682225,117645264,power,80758,0,9
4010.727108,114491781,power,78787,0,7
4014.288144,112626818,power,74879,0,3
4014.892358,117679173,power,88607,0,17
4015.734721,116611057,power,82727,0,11
4019.161978,118086073,power,86661,0,15
4019.758128,118662516,power,76794,0,5
4019.937113,115763347,power,84651,0,13
4020.47852,118153890,power,72881,0,1
4020.683089,118425158,power,80758,0,9
4020.722469,113932291,power,78787,0,7
4024.29007,113491482,power,74879,0,3
4024.923398,114220513,power,88607,0,17
4025.734188,103420681,power,82727,0,11
4029.162301,115966797,power,86661,0,15
4029.760023,119967991,power,76794,0,5
4029.938712,118272569,power,84651,0,13
4030.477648,117424859,power,72881,0,1
4030.682092,119713677,power,80758,0,9
4030.725502,114084880,power,78787,0,7
4034.288424,115102132,power,74879,0,3
4034.89342,115339491,power,88607,0,17
4035.732671,116831462,power,82727,0,11
4039.165255,114084879,power,86661,0,15
4039.763343,119069417,power,76794,0,5
4039.980987,117390951,power,84651,0,13
4040.502042,116746691,power,72881,0,1
4040.681715,105285644,power,80758,0,9
4040.724196,115186903,power,78787,0,7
4044.289514,115085178,power,74879,0,3
4044.890547,116695828,power,88607,0,17
4045.732831,113220214,power,82727,0,11
4049.163324,118374295,power,86661,0,15
4049.758991,117645264,power,76794,0,5
4049.967107,117441813,power,84651,0,13
4050.4791,119272868,power,72881,0,1
4050.722919,115949843,power,78787,0,7
4050.877151,129513211,power,80758,0,9
4054.29013,117119683,power,74879,0,3
4054.889616,118526882,power,88607,0,17
4055.734169,114508735,power,82727,0,11
4059.166424,115051270,power,86661,0,15
4059.759539,119391547,power,76794,0,5
4059.935606,106268989,power,84651,0,13
4060.483053,117187500,power,72881,0,1
4060.687793,104217529,power,80758,0,9
4060.722848,118018256,power,78787,0,7
4064.291205,116051568,power,74879,0,3
4064.888862,119391548,power,88607,0,17
4065.732812,115932889,power,82727,0,11
4069.164836,102606879,power,86661,0,15
4069.75909,119391547,power,76794,0,5
4070.47882,117848714,power,72881,0,1
4070.686805,118103028,power,80758,0,9
4070.724131,115525987,power,78787,0,7
4071.822976,139482286,power,84651,0,13
4074.287285,115407308,power,74879,0,3
4074.889128,117136637,power,88607,0,17
4075.737614,116170247,power,82727,0,11
4079.163864,114712185,power,86661,0,15
4079.757179,119900174,power,76794,0,5
4079.937581,94146728,power,84651,0,13
4080.478288,118204752,power,72881,0,1
4080.683608,118136935,power,80758,0,9
4080.721882,119391548,power,78787,0,7
4084.289274,115593804,power,74879,0,3
4084.891194,119323731,power,88607,0,17
4085.732719,114322239,power,82727,0,11
4089.267806,127868653,power,86661,0,15
4089.756639,118306478,power,76794,0,5
4089.935867,119561090,power,84651,0,13
4090.478329,118255616,power,72881,0,1
4090.682737,118272570,power,80758,0,9
4090.720798,119154188,power,78787,0,7
4094.288367,118374295,power,74879,0,3
4094.891184,119544135,power,88607,0,17
4095.733038,117543538,power,82727,0,11
4099.161685,103793674,power,86661,0,15
4099.755384,119917128,power,76794,0,5
4099.952477,120001899,power,84651,0,13
4100.479613,117865668,power,72881,0,1
4100.681288,118933784,power,80758,0,9
4101.820057,129140218,power,78787,0,7
4104.290161,118221707,power,74879,0,3
4104.891196,114627414,power,88607,0,17
4105.732755,117967394,power,82727,0,11
4109.291381,115017361,power,86661,0,15
4109.766933,119561089,power,76794,0,5
4110.061005,120001899,power,84651,0,13
4110.477028,119340685,power,72881,0,1
4110.681414,119340684,power,80758,0,9
4110.722541,105743408,power,78787,0,7
4114.28845,105743408,power,74879,0,3
4114.89109,114915636,power,88607,0,17
4115.734304,118238661,power,82727,0,11
4119.161572,115559896,power,86661,0,15
4119.759562,120578342,power,76794,0,5
4119.942018,115983751,power,84651,0,13
4120.480478,118391249,power,72881,0,1
4120.680401,119222005,power,80758,0,9
4120.72418,116034614,power,78787,0,7
4124.290265,118899875,power,74879,0,3
4125.007056,116373698,power,88607,0,17
4125.734986,115407308,power,82727,0,11
4129.161567,119171142,power,86661,0,15
4129.760436,120697022,power,76794,0,5
4129.939421,117628309,power,84651,0,13
4130.477828,119561089,power,72881,0,1
4130.680974,117882623,power,80758,0,9
4130.722668,119137234,power,78787,0,7
4134.291981,118391249,power,74879,0,3
4134.894501,115034315,power,88607,0,17
4135.736184,116170247,power,82727,0,11
4139.167169,115186903,power,86661,0,15
4139.760039,117187500,power,76794,0,5
4139.969156,118425157,power,84651,0,13
4140.478557,118916829,power,72881,0,1
4140.686018,119272868,power,80758,0,9
4140.722919,118442112,power,78787,0,7
4144.292972,119272868,power,74879,0,3
4144.889982,112931993,power,88607,0,17
4145.733825,118849013,power,82727,0,11
4149.164011,118526883,power,86661,0,15
4149.938006,117340088,power,84651,0,13
4150.121844,118323432,power,76794,0,5
4150.479185,118967693,power,72881,0,1
4150.717251,118679470,power,80758,0,9
4150.723862,111897786,power,78787,0,7
4154.891801,112084283,power,88607,0,17
4155.278013,129631890,power,74879,0,3
4155.732626,115152994,power,82727,0,11
4159.162394,115085178,power,86661,0,15
4159.761782,118374294,power,76794,0,5
4159.93769,114813911,power,84651,0,13
4160.476254,118832058,power,72881,0,1
4160.683452,118594700,power,80758,0,9
4160.72564,117899577,power,78787,0,7
4164.618847,118119982,power,74879,0,3
4164.888529,103047689,power,88607,0,17
4165.731847,119510227,power,82727,0,11
4169.165742,114373101,power,86661,0,15
4169.760415,116407607,power,76794,0,5
4169.938571,117763943,power,84651,0,13
4170.479461,119628906,power,72881,0,1
4170.684134,117831760,power,80758,0,9
4170.72379,119306776,power,78787,0,7
4174.287815,106285943,power,74879,0,3
4174.889621,112660726,power,88607,0,17
4175.731634,118442112,power,82727,0,11
4179.161722,118119982,power,86661,0,15
4179.758007,118476020,power,76794,0,5
4179.935888,117679172,power,84651,0,13
4180.478158,118374295,power,72881,0,1
4180.682081,119679769,power,80758,0,9
4180.724281,118272570,power,78787,0,7
4184.289537,118628608,power,74879,0,3
4184.893067,113711887,power,88607,0,17
4185.73201,117492676,power,82727,0,11
4189.162132,118289523,power,86661,0,15
4189.757949,118255615,power,76794,0,5
4189.93924,115848118,power,84651,0,13
4190.482277,119713677,power,72881,0,1
4190.681691,119611952,power,80758,0,9
4190.72224,118170844,power,78787,0,7
4194.509412,119001600,power,74879,0,3
4194.890051,113118489,power,88607,0,17
4195.73164,115271674,power,82727,0,11
4199.163799,115288629,power,86661,0,15
4199.757582,107048882,power,76794,0,5
4199.935121,119866265,power,84651,0,13
4200.478396,119272868,power,72881,0,1
4200.707576,119374593,power,80758,0,9
4200.721803,119510227,power,78787,0,7
4204.3492,118069119,power,74879,0,3
4204.893247,113169353,power,88607,0,17
4205.729926,115288628,power,82727,0,11
4209.162011,116509331,power,86661,0,15
4209.759724,118001302,power,76794,0,5
4209.935833,117051866,power,84651,0,13
4210.479094,118730333,power,72881,0,1
4210.681358,118628608,power,80758,0,9
4210.72096,119238959,power,78787,0,7
4214.295796,127868652,power,74879,0,3
4214.891401,112965901,power,88607,0,17
4215.731133,118696425,power,82727,0,11
4219.161895,118645562,power,86661,0,15
4219.75817,119391548,power,76794,0,5
4219.940217,116407606,power,84651,0,13
4220.481155,119679769,power,72881,0,1
4220.682769,118221706,power,80758,0,9
4220.720505,116000706,power,78787,0,7
4224.292036,103878445,power,74879,0,3
4224.890866,114118788,power,88607,0,17
4225.734031,117221408,power,82727,0,11
4229.161341,117272271,power,86661,0,15
4229.757153,119611952,power,76794,0,5
4229.939311,116967096,power,84651,0,13
4230.475818,119425456,power,72881,0,1
4230.690406,117763944,power,80758,0,9
4230.721457,118882921,power,78787,0,7
4234.29193,115525988,power,74879,0,3
4234.896889,113084581,power,88607,0,17
4235.73264,118679471,power,82727,0,11
4239.163316,115339492,power,86661,0,15
4239.757691,116611057,power,76794,0,5
4239.940322,118984646,power,84651,0,13
4240.47705,118849012,power,72881,0,1
4240.68356,117713080,power,80758,0,9
4240.723028,118103027,power,78787,0,7
4244.292527,114847819,power,74879,0,3
4244.890655,113542345,power,88607,0,17
4245.732957,118594699,power,82727,0,11
4249.161293,118611653,power,86661,0,15
4249.893966,118764241,power,76794,0,5
4249.975725,117017958,power,84651,0,13
4250.479196,118526883,power,72881,0,1
4250.682011,119408502,power,80758,0,9
4250.720864,117475721,power,78787,0,7
4254.291251,113898383,power,74879,0,3
4254.894315,118832059,power,88607,0,17
4255.732652,117051867,power,82727,0,11
4259.160798,119086372,power,86661,0,15
4259.756281,118916830,power,76794,0,5
4259.93963,116034614,power,84651,0,13
4260.481887,119611952,power,72881,0,1
4260.68174,117068820,power,80758,0,9
4260.726023,119154189,power,78787,0,7
4264.287781,118916830,power,74879,0,3
4264.905071,118950737,power,88607,0,17
4265.730229,118967692,power,82727,0,11
4269.159871,115203857,power,86661,0,15
4269.75767,118764241,power,76794,0,5
4269.991908,119272867,power,84651,0,13
4270.476638,119238959,power,72881,0,1
4270.685169,116034614,power,80758,0,9
4270.722249,117797851,power,78787,0,7
4274.294718,117814805,power,74879,0,3
4275.083813,119510227,power,88607,0,17
4275.736998,119476318,power,82727,0,11
4279.159412,118340386,power,86661,0,15
4279.764981,120188395,power,76794,0,5
4279.935308,119323731,power,84651,0,13
4280.478419,106879341,power,72881,0,1
4280.683653,117950439,power,80758,0,9
4280.724344,105556912,power,78787,0,7
4284.289559,116611057,power,74879,0,3
4284.891123,118543837,power,88607,0,17
4285.731982,118001302,power,82727,0,11
4289.169712,116441515,power,86661,0,15
4289.759351,119476319,power,76794,0,5
4289.943781,119408501,power,84651,0,13
4290.476811,119391547,power,72881,0,1
4290.684122,117001004,power,80758,0,9
4290.722828,113084581,power,78787,0,7
4294.307966,120832655,power,74879,0,3
4294.889382,113271078,power,88607,0,17
4295.730462,118950738,power,82727,0,11
4299.197006,116051568,power,86661,0,15
